entry,nac_fraction_holo,nac_holo_idxs,n_confident_holo,prmsd_mean,prmsd_std,nac_fraction_apo,nac_apo_idxs,n_confident_apo
A0A0U1E1C0,0.6545454545454545,4;7;8;9;11;12;13;14;16;17;18;19;20;21;22;24;25;26;28;29;30;31;32;33;34;36;37;39;40;41;42;44;45;46;47;48,55,2.2906546992063523,1.1832733324165998,0.6,1;3;4;5;6;8;9;10;12;13;14;15;17;18;21;22;23;24;25;27;28;29;34;35;37;39;40;41;42;44;46;48;49;50;54;55;57;58;59;60;61;64;65;67;68;70;71;74;76;79;80;82;86;87;89;93;95;97;98;99,100
A0A163Z098,0.5483870967741935,2;7;8;10;11;12;13;16;17;18;19;21;22;24;25;26;27,31,2.888867529630661,1.06939760953041,0.93,1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75;76;77;78;79;80;81;82;85;86;87;88;89;90;91;92;93;94;95;96;97;99;100,100
A0A179V396,0.6666666666666666,3;4;6;9;10;11;12;13;14;15;17;18;19;20;23;24;25;27;29;31;32;34;35;36,36,2.6832318830490114,1.0720757373989396,0.87,1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32;33;34;35;36;37;38;39;41;42;45;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;65;66;67;69;70;71;72;73;74;75;76;77;79;80;81;82;83;84;87;88;89;91;92;93;95;96;97;98;99;100,100
A0A1A2DP38,0.6363636363636364,1;2;7;10;11;12;13;14;15;16;17;19;21;22;24;26;27;29;30;31;32;33;36;39;40;41;42;43,44,2.604511832594872,1.2484179290539774,0.77,1;2;3;4;5;6;7;8;10;12;13;14;15;16;17;18;19;21;22;24;25;26;27;28;29;30;31;32;33;34;36;37;38;40;41;42;43;44;45;46;47;50;52;53;54;55;56;57;58;59;60;61;62;65;66;67;69;70;71;72;73;76;77;80;81;82;83;86;87;88;89;92;94;95;97;98;100,100
A0A1A2EVY2,0.575,1;3;4;6;7;8;9;11;12;13;14;15;17;19;22;26;27;29;31;32;34;39;40,40,2.638312940597534,1.189250196731239,0.92,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;27;28;30;31;32;33;34;35;37;38;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;65;66;67;68;69;71;72;73;74;75;76;77;79;80;81;82;83;84;85;86;87;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A1A2SKN5,0.7254901960784313,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;28;29;30;31;32;34;35;36;37;40;41;42;48;50,51,2.296277796626091,1.04746205633311,0.55,2;3;4;5;7;8;9;11;12;13;14;15;16;17;18;19;21;25;27;31;32;33;34;36;37;39;41;45;46;48;50;51;52;54;55;56;57;59;60;64;65;67;68;70;71;74;76;77;78;80;82;85;86;88;91,100
A0A1A3GZZ6,0.5333333333333333,2;7;8;9;10;14;16;17;18;20;21;22;24;26;29;30,30,2.883364880084992,1.0331080928540486,0.81,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32;34;35;36;37;38;39;40;41;42;43;45;46;47;49;50;51;52;53;55;56;57;59;60;61;62;63;64;65;66;69;71;72;73;74;76;77;80;82;83;84;86;87;88;89;91;92;93;94;96;97,100
A0A1A3N7A1,0.425531914893617,4;7;13;14;15;16;17;19;22;24;27;28;29;30;36;38;41;42;43;47,47,2.4879814839363097,1.2329421281833763,0.76,1;2;3;4;5;6;8;9;10;11;13;14;15;16;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;36;37;38;39;40;41;43;44;45;48;51;53;54;56;57;58;59;60;61;63;64;65;67;68;69;70;72;73;74;77;79;84;85;86;88;89;90;91;92;93;94;96;97;98;99;100,100
A0A1B8SKL4,0.55,2;3;6;8;9;10;12;14;16;17;18;19;21;23;24;25;27;28;30;36;37;38,40,2.711718413829804,1.2171227386465175,0.82,1;2;3;4;5;6;7;8;9;10;11;12;13;15;16;17;18;19;20;21;23;24;26;27;28;29;30;31;33;34;35;36;37;38;39;40;41;43;44;45;46;47;50;51;52;53;54;55;57;58;60;61;62;63;65;67;69;71;72;73;74;75;77;78;79;80;82;83;85;86;87;88;89;90;91;92;93;94;96;97;98;100,100
A0A1D8GAR9,0.5365853658536586,1;3;4;5;7;9;13;14;15;17;19;21;23;25;26;32;33;35;36;38;40;41,41,2.544061897993088,1.013562643696252,0.58,5;6;8;9;10;11;12;14;15;16;17;18;19;20;21;24;25;27;29;30;34;35;36;37;41;42;43;44;46;49;50;51;53;56;58;60;61;62;63;64;66;67;68;70;73;74;78;84;87;89;90;91;92;94;95;97;98;100,100
A0A1E3RBW0,0.675,2;4;6;7;8;9;10;11;12;13;14;15;16;17;21;22;24;25;26;27;30;31;32;34;36;37;40,40,2.676327169537544,1.2705995504063752,0.7,2;6;7;8;9;10;11;12;13;14;15;17;18;19;20;21;22;23;24;27;28;29;30;31;32;33;34;36;37;38;39;41;43;46;47;48;49;50;51;52;53;54;56;57;58;59;60;61;62;63;64;66;68;70;75;77;78;80;82;83;84;85;86;87;89;90;94;95;96;100,100
A0A1G6PJB6,0.559322033898305,4;5;6;7;9;11;15;17;19;20;22;24;25;26;30;32;33;34;35;39;42;43;44;47;48;49;50;51;54;56;57;58;59,59,2.1404023289680483,1.278568775883398,0.54,1;2;3;6;7;8;12;15;17;19;20;22;23;26;27;28;29;31;32;34;37;39;41;42;43;44;46;48;49;50;51;52;53;54;56;63;65;67;68;69;73;75;76;78;79;80;84;85;87;88;93;94;98;99,100
A0A1J0VT15,0.5967741935483871,3;4;5;6;8;9;10;11;12;17;21;24;26;27;28;29;30;31;32;35;36;37;38;39;42;45;46;48;50;51;52;54;56;57;59;61;62,62,2.0756436485052108,1.022093102627054,0.8,1;2;3;4;7;8;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;32;33;35;36;37;38;39;41;42;44;45;46;48;49;50;51;52;53;54;55;56;58;59;60;61;62;64;65;66;67;68;69;71;72;74;75;76;77;78;79;81;82;83;84;86;87;88;90;91;92;93;94;95;97;98;99,100
A0A1Q9W8K3,0.5,1;3;5;7;9;11;14;19;20;21;22;24;25;26;27;30,32,2.8806509232521056,1.13451131962191,0.52,3;5;7;9;10;11;13;14;15;17;18;19;21;22;23;26;27;29;31;33;34;35;40;41;42;46;48;49;51;53;58;59;60;61;63;65;66;69;70;76;77;79;82;85;86;87;89;94;95;96;98;100,100
A0A1S1L7L3,0.6585365853658537,2;7;8;9;10;11;13;14;15;16;17;19;20;21;22;23;24;25;27;28;31;32;33;37;38;40;41,41,2.492207970619201,0.9553474555382652,0.84,1;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;26;27;28;29;30;31;32;34;35;36;37;38;40;42;43;47;48;49;50;51;52;54;55;57;58;59;61;62;63;64;65;66;67;68;69;70;71;72;73;75;76;77;78;79;80;81;82;83;85;86;87;88;89;90;91;93;94;95;96;97;98;99;100,100
A0A1S1LFP5,0.7,5;6;7;8;9;10;13;14;15;16;17;19;20;21;22;24;26;27;28;29;30;31;32;33;34;36;38;39,40,2.5556935799121856,0.9898705203846236,0.84,1;2;3;4;5;6;7;8;9;11;12;13;14;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;37;38;39;40;41;42;44;45;46;47;49;50;51;52;53;54;55;56;57;58;59;60;62;63;64;65;66;69;71;72;73;74;75;76;77;78;79;81;82;84;85;86;87;88;89;90;92;95;97;98;99;100,100
A0A1S1LZ61,0.6730769230769231,3;4;6;7;9;10;11;12;13;14;15;17;18;19;21;24;26;27;28;30;32;33;35;36;37;38;39;40;41;46;47;49;50;51;52,52,2.440345879793167,1.1244263591820838,0.76,1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;21;22;23;24;25;26;28;29;30;31;32;33;34;36;39;42;43;44;45;46;47;48;49;50;51;53;54;55;56;59;60;61;62;63;65;66;68;70;72;73;74;75;76;77;79;80;81;82;83;87;88;89;90;93;94;97;98;99;100,100
A0A1U3MWT7,0.6666666666666666,2;4;5;6;7;8;9;10;11;12;13;14;17;18;19;21;22;24;25;28,30,2.773100222349167,1.014347719599119,0.56,1;2;3;5;6;7;9;11;12;15;16;17;23;25;26;27;29;30;31;33;37;38;39;43;44;50;51;52;53;55;57;58;59;61;62;63;64;65;66;68;69;70;71;73;77;79;81;82;86;87;89;90;94;97;99;100,100
A0A1W9YPH5,0.4827586206896552,1;2;3;4;5;7;9;11;13;14;15;16;18;21;22;23;26;28;29;30;31;34;38;44;45;48;52;53,58,2.190401932001114,1.220130914127486,0.83,1;2;3;5;6;7;8;9;10;12;13;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32;34;38;39;40;41;44;45;46;47;48;49;50;51;52;53;54;55;56;58;59;60;61;62;63;64;65;67;69;70;71;72;73;74;75;76;77;78;79;80;81;83;84;85;86;87;88;89;90;91;92;93;94;95;97;98;99;100,100
A0A1X0AYB7,0.5102040816326531,4;6;11;15;17;18;19;21;22;23;24;25;27;29;30;31;32;36;37;38;41;42;44;47;49,49,2.516330581903458,1.2589540447970489,0.75,1;2;3;4;5;6;7;9;10;11;14;15;17;18;19;23;24;25;26;27;29;31;32;33;35;36;38;39;40;41;42;44;45;46;47;48;51;52;57;58;59;60;61;62;63;64;65;66;67;68;69;70;72;73;74;75;76;77;78;79;80;82;83;84;86;88;89;91;92;93;94;95;97;98;100,100
A0A1X0BWL6,0.4347826086956521,3;5;7;13;15;16;17;21;22;23;28;30;31;37;38;40;41;42;43;46,46,2.459563459157944,1.0240151395431978,0.52,1;3;6;7;8;9;11;13;14;16;17;18;19;20;21;23;24;25;28;29;30;32;36;40;42;44;46;50;51;52;54;55;57;58;61;62;63;65;66;67;68;72;74;75;77;79;82;85;87;90;95;100,100
A0A1X0ED97,0.6666666666666666,1;3;5;7;11;12;13;14;15;16;17;20;21;22;23;24;25;26;28;30,30,2.9126651203632354,1.0943997413033546,0.95,1;2;3;4;5;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;82;83;84;85;86;87;90;91;92;93;94;95;96;97;98;99;100,100
A0A1X0XWA4,0.5151515151515151,2;3;6;11;12;13;14;15;17;19;21;23;27;29;31;32;33,33,2.768869713544845,1.0709052313424896,0.57,1;2;4;5;7;8;9;11;12;13;15;16;17;18;19;20;21;23;24;26;28;30;31;34;35;36;37;38;41;43;45;46;48;53;55;57;62;64;65;66;68;69;70;71;72;73;79;80;83;85;86;90;92;94;97;98;100,100
A0A1X1U567,0.5581395348837209,5;6;7;9;10;12;15;16;18;19;20;21;23;24;25;26;27;28;30;32;33;34;35;36,43,2.650410632491112,1.0768873745968977,0.65,1;3;4;5;6;7;8;9;10;11;13;14;15;18;19;20;22;23;24;25;26;27;29;30;31;33;34;36;38;41;43;48;49;50;51;54;55;57;58;60;61;62;63;64;65;66;67;69;71;73;75;76;77;78;85;88;89;90;91;92;93;94;95;96;97,100
A0A1X1V443,0.4107142857142857,3;6;8;9;11;15;16;19;20;25;26;27;29;31;32;35;36;39;43;46;47;49;51,56,2.21813072502613,1.2256853420279432,0.59,1;2;4;5;6;7;8;9;10;12;13;16;17;19;20;21;22;23;25;26;30;33;35;36;37;38;39;40;42;44;45;46;48;50;52;53;54;59;60;61;62;63;65;66;67;68;69;70;72;79;81;83;84;86;87;93;95;97;99,100
A0A1X1WD57,0.4814814814814814,8;9;11;12;15;16;17;19;23;24;25;28;29;31;32;33;35;38;39;41;43;45;46;47;50;54,54,2.288895215988159,1.3072036679991008,0.63,1;2;3;4;5;6;7;8;10;11;12;14;15;17;18;19;20;21;22;24;27;30;31;32;36;37;38;40;41;42;43;45;46;47;48;49;50;51;53;55;57;61;63;64;66;67;69;70;71;74;75;77;78;79;80;83;84;87;88;89;90;98;100,100
A0A1X1ZAJ3,0.6222222222222222,3;4;5;6;9;10;11;13;16;17;18;20;21;22;23;26;29;31;33;34;35;36;38;40;41;42;44;45,45,2.616276574134827,1.0671699602024622,0.97,1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;94;95;96;97;98;99;100,100
A0A1Y2NRV5,0.7441860465116279,1;2;3;4;5;9;10;11;12;13;14;15;16;17;19;20;21;22;23;24;25;26;27;29;31;36;37;38;39;40;42;43,43,2.6618899309635164,1.2147955300033395,0.9,1;2;3;4;5;6;7;8;9;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;64;65;66;68;69;70;71;72;73;74;75;77;78;79;80;81;83;84;86;87;88;89;90;91;93;94;95;96;97;98;99;100,100
A0A1Y5PCF7,0.4693877551020408,3;4;6;8;12;13;15;16;18;20;21;23;26;28;29;31;32;35;36;39;42;44;48,49,2.542218044400215,1.317063485287204,0.85,1;2;3;4;5;6;7;8;10;11;12;13;14;16;17;18;19;20;21;22;23;24;26;28;29;30;31;32;33;34;35;36;37;39;40;41;42;44;45;46;47;48;49;51;52;53;54;55;56;57;58;59;61;62;64;65;66;67;68;69;70;71;72;73;74;76;78;79;81;82;83;84;85;87;88;89;90;92;94;95;96;97;98;99;100,100
A0A1Z4EZ40,0.5098039215686274,2;3;11;13;16;17;19;20;21;22;25;26;28;29;30;31;32;33;34;36;39;40;41;43;50;51,51,2.3452123737335206,1.0657965729085763,0.73,1;2;3;5;6;7;8;9;11;12;13;14;16;17;18;19;20;21;22;23;25;26;27;29;30;31;33;34;38;39;40;41;43;44;45;46;47;49;50;51;53;54;56;57;58;59;60;64;65;66;67;69;70;71;72;73;74;77;80;82;83;87;88;89;91;92;93;94;95;96;97;99;100,100
A0A286MPQ6,0.5555555555555556,2;3;4;5;6;8;11;12;13;14;15;16;17;19;20;23;24;27;29;30;31;33;34;35;36;38;41;44;48;49,54,2.4550692987442018,1.1433123449106497,0.64,2;3;4;5;7;8;10;11;12;13;14;15;17;18;20;22;24;25;26;27;29;30;31;32;36;37;38;39;41;43;44;45;46;48;50;51;52;55;58;60;62;63;64;65;67;68;69;71;72;75;77;80;82;84;87;88;89;90;91;93;96;97;98;99,100
A0A2A2ZGB2,0.4693877551020408,3;6;7;10;12;13;17;18;19;20;21;22;25;27;28;29;32;35;37;39;42;44;46,49,2.408067456483841,0.9895896367845372,0.61,1;2;4;5;6;7;8;9;10;11;13;14;15;16;20;22;23;24;27;28;29;31;32;33;34;37;39;40;41;42;44;47;48;51;52;54;55;57;59;60;61;62;63;65;68;69;70;74;78;79;81;84;87;88;89;90;92;94;97;98;100,100
A0A2A3LDA8,0.5434782608695652,6;7;9;10;11;12;14;15;18;19;20;22;24;25;26;27;28;31;32;34;36;42;44;45;46,46,2.407501008510589,1.057065881492676,0.58,2;4;5;6;7;8;9;10;12;13;14;15;16;19;22;24;25;26;28;32;33;35;36;37;40;43;45;47;48;50;51;52;54;56;58;59;64;65;73;74;75;79;80;82;83;86;87;89;90;92;93;94;95;96;97;98;99;100,100
A0A2S8BGN3,0.4655172413793103,1;2;3;5;6;8;9;10;11;13;15;16;19;21;22;25;26;27;33;34;35;37;38;39;40;43;44,58,2.285785608291626,1.326301725280484,0.44,10;12;13;14;15;16;17;18;20;21;25;26;29;31;33;34;41;42;43;44;45;48;52;54;55;57;59;61;62;63;64;66;69;73;74;77;78;79;81;88;91;93;99;100,100
A0A2U3PHP0,0.46,1;7;8;9;12;13;15;16;17;18;20;23;25;26;27;31;33;35;39;43;44;45;46,50,2.546254073381424,1.1059926866849252,0.93,1;2;3;4;5;6;7;8;9;11;12;13;14;15;17;18;19;20;22;23;24;25;26;27;28;29;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A318K9K9,0.4634146341463415,3;6;7;8;9;12;13;14;16;17;18;22;24;27;30;31;33;34;36,41,2.8549056684970857,1.4813585422881996,0.86,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;22;23;24;25;26;27;28;29;30;31;32;35;36;37;38;40;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;60;61;62;63;64;65;67;68;69;70;71;72;73;75;77;78;79;80;81;82;83;84;86;87;88;89;90;91;92;94;95;96;97;98;99,100
A0A370I008,0.5454545454545454,3;4;5;6;10;11;13;14;15;16;17;18;21;24;26;28;29;30;32;33;36;39;40;43,44,2.466199858188629,1.2338545102874467,0.84,2;3;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;32;33;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;54;55;57;58;60;61;62;64;65;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;88;89;90;91;92;93;94;97;99;100,100
A0A375YKM9,0.4545454545454545,2;4;5;7;8;11;12;15;16;24;25;28;29;31;36;37;38;41;44;47;48;50;51;54;55,55,2.171877843141556,1.2461059518025934,0.59,1;2;3;4;5;6;8;11;13;14;15;17;18;19;21;23;24;26;27;28;29;30;31;32;35;36;40;41;42;44;46;48;49;51;54;55;58;59;60;61;62;63;64;65;67;68;72;74;75;77;78;79;83;84;86;89;90;95;100,100
A0A3S4RS92,0.7021276595744681,1;3;5;6;7;8;9;10;11;12;14;15;17;18;19;20;21;22;23;24;25;26;27;28;30;31;34;35;38;42;45;46;47,47,2.4443632912635804,1.072939114593748,0.72,2;3;4;5;6;7;8;9;12;13;14;15;16;17;18;21;22;23;24;25;26;28;29;30;32;33;34;35;36;37;38;40;41;43;44;45;46;47;48;50;51;53;54;55;58;59;61;62;63;64;65;66;68;70;72;73;74;75;77;78;80;81;82;83;85;87;89;90;91;97;98;99,100
A0A401YST3,0.6097560975609756,1;3;4;6;7;8;9;11;12;13;17;19;20;22;29;30;32;33;34;35;36;38;39;40;41,41,2.708688642978668,1.1510721458712028,0.83,1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;18;19;20;21;22;24;25;26;27;28;29;30;31;32;33;34;36;37;38;39;40;41;42;43;46;47;48;49;50;51;52;53;54;55;56;59;60;61;62;63;64;66;67;69;70;71;72;73;77;78;79;80;81;83;84;85;88;89;90;91;92;93;94;95;96;97;98;100,100
A0A498PZU2,0.6052631578947368,1;2;3;5;7;8;10;11;12;16;17;19;21;25;26;27;28;29;30;31;34;35;36,38,2.831906352043152,1.2001535777707035,0.93,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;81;82;83;84;87;88;89;90;91;92;93;94;95;96;99;100,100
A0A498PZZ1,0.7142857142857143,1;2;4;5;6;7;8;9;10;11;12;13;14;15;17;18;20;21;22;23;24;25;26;27;28;29;30;33;34;37;39;40;41;44;45,49,2.438270678520203,1.1827993784596862,0.47,2;3;5;6;11;12;13;14;15;16;19;21;22;23;28;29;30;31;32;35;36;40;41;45;47;48;51;52;53;60;62;68;69;70;74;75;76;78;79;81;86;90;93;96;97;98;100,100
A0A498QQD7,0.4285714285714285,5;14;15;17;22;24;26;28;30;31;32;33;34;36;37;38;39;40;42;43;49,49,2.357402206659317,0.9775942398125196,0.86,1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;49;51;53;54;55;56;57;58;61;62;64;65;66;67;68;70;71;72;73;75;76;77;78;79;80;82;83;85;86;87;88;89;90;91;92;94;95;97;98;99;100,100
A0A4R1FSR2,0.673469387755102,1;2;3;5;7;8;9;10;12;13;15;16;18;21;22;23;24;25;28;29;30;31;35;36;37;38;40;41;43;44;46;47;49,49,2.532873773574829,1.4364015007696336,0.63,1;2;7;8;10;11;13;14;15;17;18;19;21;22;24;25;26;27;28;30;31;33;34;35;37;39;40;41;42;45;50;51;52;54;55;56;57;58;60;61;63;64;65;66;68;72;73;76;77;79;80;81;82;84;85;87;89;90;91;92;94;96;97,100
A0A4Z0HRY8,0.6,2;5;8;10;11;12;13;15;16;18;19;20;22;23;24;25;28;30;31;32;33;36;38;39,40,2.580687619447708,1.1285158640358748,0.91,1;2;3;4;5;6;7;8;9;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;29;30;31;32;33;34;35;36;37;39;40;41;42;43;44;47;48;49;50;52;53;54;55;56;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;88;89;90;91;92;93;94;95;96;97;98;99,100
A0A502EC16,0.4117647058823529,6;8;9;10;11;12;13;16;18;19;20;24;28;29;34;37;39;44;47;50;51,51,2.464585869908333,1.3053582003239856,0.63,1;2;3;4;6;7;8;10;11;13;15;16;17;20;21;23;24;25;26;29;31;34;35;38;39;40;41;42;43;44;48;49;50;52;53;54;56;58;59;60;63;64;65;67;69;70;71;72;73;74;76;79;80;82;84;86;87;89;90;91;92;93;97,100
A0A5B1BH70,0.4509803921568627,1;4;6;8;10;11;12;13;15;19;20;21;25;29;32;35;39;40;42;46;47;48;50,51,2.3029750430583955,1.215091877138599,0.8,1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;17;18;19;20;21;23;24;25;26;27;28;29;30;31;32;33;34;35;37;39;40;41;42;43;44;45;46;47;48;49;50;55;56;57;58;59;60;61;62;64;65;67;69;70;71;73;75;76;78;80;81;82;83;84;85;86;87;88;89;90;91;92;93;98;99,100
A0A5N5VEC4,0.4857142857142857,1;3;5;6;7;8;9;10;11;13;16;20;22;25;26;27;30,35,2.8178983080387114,1.225338418651941,0.55,1;2;4;6;14;16;17;18;22;23;24;33;34;35;36;38;39;40;41;42;46;47;48;52;53;55;59;62;63;64;65;67;68;69;70;71;72;74;75;76;78;80;83;84;86;88;90;91;92;93;94;96;97;99;100,100
