entry,nac_fraction_holo,nac_holo_idxs,n_confident_holo,prmsd_mean,prmsd_std,nac_fraction_apo,nac_apo_idxs,n_confident_apo
A0A179V396,0.3611111111111111,4;6;9;13;14;15;19;23;24;31;32;34;36,36,2.6832318830490114,1.0720757373989396,0.64,1;2;3;5;6;7;9;11;13;15;16;17;19;21;22;24;25;27;29;30;32;34;35;37;38;42;45;47;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63;65;66;67;69;71;72;73;74;75;77;81;82;84;87;88;89;91;93;95;96;98,100
A0A1A2DP38,0.6363636363636364,1;2;7;10;11;12;13;14;15;16;17;19;21;22;24;26;27;29;30;31;32;33;36;39;40;41;42;43,44,2.604511832594872,1.2484179290539774,0.77,1;2;3;4;5;6;7;8;10;12;13;14;15;16;17;18;19;21;22;24;25;26;27;28;29;30;31;32;33;34;36;37;38;40;41;42;43;44;45;46;47;50;52;53;54;55;56;57;58;59;60;61;62;65;66;67;69;70;71;72;73;76;77;80;81;82;83;86;87;88;89;92;94;95;97;98;100,100
A0A1A2SKN5,0.4509803921568627,3;4;7;9;11;13;16;17;18;22;23;28;29;30;31;32;34;35;36;40;42;48;50,51,2.296277796626091,1.04746205633311,0.55,2;3;4;5;7;8;9;11;12;13;14;15;16;17;18;19;21;25;27;31;32;33;34;36;37;39;41;45;46;48;50;51;52;54;55;56;57;59;60;64;65;67;68;70;71;74;76;77;78;80;82;85;86;88;91,100
A0A1A2Z8H6,0.3666666666666666,1;2;4;7;11;12;14;15;17;18;24,30,2.8065779495239256,0.982404030087724,0.52,1;3;4;8;9;10;12;15;16;18;20;22;23;24;25;26;28;33;35;38;41;42;43;46;47;49;50;51;54;57;60;63;65;66;68;69;73;74;75;76;77;79;80;84;85;86;87;88;91;92;93;96,100
A0A1A3GZZ6,0.4,2;8;10;14;16;18;20;21;22;24;26;29,30,2.883364880084992,1.0331080928540486,0.81,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32;34;35;36;37;38;39;40;41;42;43;45;46;47;49;50;51;52;53;55;56;57;59;60;61;62;63;64;65;66;69;71;72;73;74;76;77;80;82;83;84;86;87;88;89;91;92;93;94;96;97,100
A0A1A3NWI0,0.3666666666666666,5;8;9;17;18;20;21;22;24;27;29,30,2.815934237241745,0.9673924591406148,0.53,2;6;7;8;10;12;13;14;16;17;18;22;23;24;30;32;33;34;35;37;39;40;41;42;43;45;48;51;53;54;55;58;61;65;67;68;70;71;73;78;79;80;81;87;88;90;91;94;96;97;98;99;100,100
A0A1A6BMZ1,0.3137254901960784,1;4;5;6;10;17;19;26;27;28;35;37;39;40;44;48,51,2.184994199872017,1.214601948976764,0.67,1;2;3;5;7;9;10;11;12;13;14;15;17;18;19;22;23;24;26;27;29;30;31;32;33;34;35;39;40;41;43;44;45;46;48;49;50;51;52;53;57;60;61;62;63;64;66;69;70;71;72;74;76;77;79;81;83;86;87;88;89;90;91;92;93;94;96,100
A0A1B8SKL4,0.475,3;6;8;9;12;14;16;17;18;19;21;23;24;25;27;28;30;37;38,40,2.711718413829804,1.2171227386465175,0.82,1;2;3;4;5;6;7;8;9;10;11;12;13;15;16;17;18;19;20;21;23;24;26;27;28;29;30;31;33;34;35;36;37;38;39;40;41;43;44;45;46;47;50;51;52;53;54;55;57;58;60;61;62;63;65;67;69;71;72;73;74;75;77;78;79;80;82;83;85;86;87;88;89;90;91;92;93;94;96;97;98;100,100
A0A1E3RBW0,0.6,2;4;6;7;8;9;10;12;13;14;15;16;17;21;22;24;25;30;31;32;34;36;37;40,40,2.676327169537544,1.2705995504063752,0.7,2;6;7;8;9;10;11;12;13;14;15;17;18;19;20;21;22;23;24;27;28;29;30;31;32;33;34;36;37;38;39;41;43;46;47;48;49;50;51;52;53;54;56;57;58;59;60;61;62;63;64;66;68;70;75;77;78;80;82;83;84;85;86;87;89;90;94;95;96;100,100
A0A1G6PJB6,0.288135593220339,4;7;9;19;24;25;26;33;35;39;43;49;51;54;56;57;59,59,2.1404023289680483,1.278568775883398,0.38,1;3;6;7;15;19;20;22;23;26;27;28;29;31;32;34;37;39;41;43;46;49;50;51;52;53;54;56;65;67;68;73;75;76;78;79;93;94,100
A0A1J0VT15,0.3225806451612903,3;4;6;8;9;10;12;28;31;35;37;46;48;50;51;54;57;59;61;62,62,2.0756436485052108,1.022093102627054,0.8,1;2;3;4;7;8;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;32;33;35;36;37;38;39;41;42;44;45;46;48;49;50;51;52;53;54;55;56;58;59;60;61;62;64;65;66;67;68;69;71;72;74;75;76;77;78;79;81;82;83;84;86;87;88;90;91;92;93;94;95;97;98;99,100
A0A1S1L7L3,0.3902439024390244,2;7;8;10;13;15;16;17;21;24;25;27;28;37;38;41,41,2.492207970619201,0.9553474555382652,0.84,1;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;19;20;22;23;24;26;27;28;29;30;31;32;34;35;36;37;38;40;42;43;47;48;49;50;51;52;54;55;57;58;59;61;62;63;64;65;66;67;68;69;70;71;72;73;75;76;77;78;79;80;81;82;83;85;86;87;88;89;90;91;93;94;95;96;97;98;99;100,100
A0A1S1LFP5,0.425,7;8;13;14;15;16;17;19;27;28;30;31;32;33;34;36;38,40,2.5556935799121856,0.9898705203846236,0.84,1;2;3;4;5;6;7;8;9;11;12;13;14;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;37;38;39;40;41;42;44;45;46;47;49;50;51;52;53;54;55;56;57;58;59;60;62;63;64;65;66;69;71;72;73;74;75;76;77;78;79;81;82;84;85;86;87;88;89;90;92;95;97;98;99;100,100
A0A1S1LZ61,0.5,6;7;11;13;14;15;17;19;21;26;27;28;30;32;35;36;37;38;39;40;46;47;49;50;51;52,52,2.440345879793167,1.1244263591820838,0.76,1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;21;22;23;24;25;26;28;29;30;31;32;33;34;36;39;42;43;44;45;46;47;48;49;50;51;53;54;55;56;59;60;61;62;63;65;66;68;70;72;73;74;75;76;77;79;80;81;82;83;87;88;89;90;93;94;97;98;99;100,100
A0A1U3MWT7,0.5666666666666667,2;4;5;7;8;11;12;13;14;17;18;19;21;22;24;25;28,30,2.773100222349167,1.014347719599119,0.56,1;2;3;5;6;7;9;11;12;15;16;17;23;25;26;27;29;30;31;33;37;38;39;43;44;50;51;52;53;55;57;58;59;61;62;63;64;65;66;68;69;70;71;73;77;79;81;82;86;87;89;90;94;97;99;100,100
A0A1V3WG34,0.3684210526315789,10;11;12;14;15;19;20;21;22;25;27;29;31;36,38,2.6285355269908903,1.1042803980379707,0.78,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;22;23;25;26;28;29;30;31;34;36;37;38;39;40;41;44;45;46;48;51;52;53;54;55;56;57;58;60;61;63;64;66;68;69;70;71;72;73;74;75;77;78;79;82;83;84;85;86;88;89;90;92;93;94;95;97;99;100,100
A0A1X0AYB7,0.4081632653061224,4;6;11;15;17;19;21;22;24;27;29;30;32;36;37;38;41;42;44;47,49,2.516330581903458,1.2589540447970489,0.67,1;2;3;4;5;6;7;9;10;11;14;15;17;18;19;24;25;26;27;29;32;33;38;39;40;41;42;44;45;46;48;51;52;57;58;59;61;62;63;65;66;67;68;69;70;72;74;75;76;77;78;79;80;82;83;84;86;88;89;91;92;93;94;95;97;98;100,100
A0A1X0BWL6,0.3695652173913043,3;5;7;16;17;21;22;28;30;31;37;38;40;41;42;43;46,46,2.459563459157944,1.0240151395431978,0.52,1;3;6;7;8;9;11;13;14;16;17;18;19;20;21;23;24;25;28;29;30;32;36;40;42;44;46;50;51;52;54;55;57;58;61;62;63;65;66;67;68;72;74;75;77;79;82;85;87;90;95;100,100
A0A1X0ED97,0.4666666666666667,1;5;11;13;14;16;17;22;23;24;25;26;28;30,30,2.9126651203632354,1.0943997413033546,0.56,1;2;7;9;10;11;13;18;20;22;23;25;28;29;31;32;33;34;36;37;38;39;40;43;44;45;46;47;49;51;54;55;57;58;60;61;62;63;64;65;66;69;72;75;78;79;80;83;84;86;87;90;91;95;97;99,100
A0A1X0XWA4,0.3333333333333333,2;3;12;13;14;19;21;23;29;32;33,33,2.768869713544845,1.0709052313424896,0.57,1;2;4;5;7;8;9;11;12;13;15;16;17;18;19;20;21;23;24;26;28;30;31;34;35;36;37;38;41;43;45;46;48;53;55;57;62;64;65;66;68;69;70;71;72;73;79;80;83;85;86;90;92;94;97;98;100,100
A0A1X1U567,0.5116279069767442,5;6;7;9;10;12;15;16;18;20;21;23;24;25;26;27;28;30;32;33;34;36,43,2.650410632491112,1.0768873745968977,0.65,1;3;4;5;6;7;8;9;10;11;13;14;15;18;19;20;22;23;24;25;26;27;29;30;31;33;34;36;38;41;43;48;49;50;51;54;55;57;58;60;61;62;63;64;65;66;67;69;71;73;75;76;77;78;85;88;89;90;91;92;93;94;95;96;97,100
A0A1X1V443,0.2857142857142857,3;8;11;16;20;25;27;29;31;32;35;39;43;46;49;51,56,2.21813072502613,1.2256853420279432,0.59,1;2;4;5;6;7;8;9;10;12;13;16;17;19;20;21;22;23;25;26;30;33;35;36;37;38;39;40;42;44;45;46;48;50;52;53;54;59;60;61;62;63;65;66;67;68;69;70;72;79;81;83;84;86;87;93;95;97;99,100
A0A1X1WD57,0.2777777777777778,8;11;17;19;23;28;32;33;35;38;39;41;45;47;50,54,2.288895215988159,1.3072036679991008,0.63,1;2;3;4;5;6;7;8;10;11;12;14;15;17;18;19;20;21;22;24;27;30;31;32;36;37;38;40;41;42;43;45;46;47;48;49;50;51;53;55;57;61;63;64;66;67;69;70;71;74;75;77;78;79;80;83;84;87;88;89;90;98;100,100
A0A1X1ZAJ3,0.4222222222222222,3;4;5;9;11;16;18;22;23;26;29;31;33;34;35;36;38;40;44,45,2.616276574134827,1.0671699602024622,0.97,1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;94;95;96;97;98;99;100,100
A0A1Y5PCF7,0.4285714285714285,3;4;6;8;12;13;15;16;18;20;23;26;28;31;32;35;36;39;42;44;48,49,2.542218044400215,1.317063485287204,0.85,1;2;3;4;5;6;7;8;10;11;12;13;14;16;17;18;19;20;21;22;23;24;26;28;29;30;31;32;33;34;35;36;37;39;40;41;42;44;45;46;47;48;49;51;52;53;54;55;56;57;58;59;61;62;64;65;66;67;68;69;70;71;72;73;74;76;78;79;81;82;83;84;85;87;88;89;90;92;94;95;96;97;98;99;100,100
A0A2A2ZGB2,0.3061224489795918,6;10;12;13;18;20;21;22;25;27;28;32;37;39;44,49,2.408067456483841,0.9895896367845372,0.52,1;2;4;5;6;9;10;11;13;14;15;16;20;22;23;24;28;29;31;32;33;34;37;39;40;41;42;44;47;48;51;52;54;55;57;59;60;61;62;63;65;69;74;84;87;88;89;90;94;97;98;100,100
A0A318K9K9,0.3170731707317073,3;6;7;8;9;12;17;22;24;30;31;33;34,41,2.8549056684970857,1.4813585422881996,0.38,1;2;3;4;5;6;7;11;12;16;17;18;19;20;23;28;29;31;32;35;38;40;54;61;64;71;75;77;78;81;84;86;88;89;92;95;97;98,100
A0A370I008,0.3181818181818182,3;4;5;6;13;16;24;26;29;30;33;36;39;43,44,2.466199858188629,1.2338545102874467,0.84,2;3;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;32;33;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;54;55;57;58;60;61;62;64;65;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;88;89;90;91;92;93;94;97;99;100,100
A0A375YKM9,0.4,2;4;5;11;12;15;16;24;25;28;29;31;36;37;38;41;44;48;50;51;54;55,55,2.171877843141556,1.2461059518025934,0.59,1;2;3;4;5;6;8;11;13;14;15;17;18;19;21;23;24;26;27;28;29;30;31;32;35;36;40;41;42;44;46;48;49;51;54;55;58;59;60;61;62;63;64;65;67;68;72;74;75;77;78;79;83;84;86;89;90;95;100,100
A0A3S4RS92,0.6170212765957447,1;3;5;6;7;8;9;11;12;15;17;18;19;20;21;22;23;24;27;28;30;31;34;35;38;42;45;46;47,47,2.4443632912635804,1.072939114593748,0.72,2;3;4;5;6;7;8;9;12;13;14;15;16;17;18;21;22;23;24;25;26;28;29;30;32;33;34;35;36;37;38;40;41;43;44;45;46;47;48;50;51;53;54;55;58;59;61;62;63;64;65;66;68;70;72;73;74;75;77;78;80;81;82;83;85;87;89;90;91;97;98;99,100
A0A426SF14,0.3548387096774194,5;6;12;13;14;22;23;24;25;27;31,31,2.808485392332077,1.0191684986367582,0.68,2;3;5;6;7;10;11;12;13;14;15;16;17;18;22;23;24;25;27;28;29;30;31;32;36;37;38;39;40;41;45;46;47;50;51;52;53;54;55;59;60;62;63;66;67;68;71;72;74;75;78;79;80;81;82;84;85;86;89;90;91;92;93;94;95;96;97;98,100
A0A498PZU2,0.3684210526315789,2;5;10;11;12;17;19;21;26;28;29;30;31;34,38,2.831906352043152,1.2001535777707035,0.75,1;2;3;6;7;8;9;11;12;13;14;15;17;18;19;21;22;23;24;25;26;28;29;30;31;32;34;35;36;37;38;39;40;41;42;43;44;45;47;48;50;51;52;54;55;56;57;59;60;62;63;64;65;66;67;68;69;70;71;73;74;75;76;77;78;82;83;84;89;90;91;92;93;95;100,100
A0A498PZZ1,0.5714285714285714,1;2;4;6;7;8;11;12;13;15;17;18;20;21;22;23;24;25;26;27;28;29;30;34;40;41;44;45,49,2.438270678520203,1.1827993784596862,0.47,2;3;5;6;11;12;13;14;15;16;19;21;22;23;28;29;30;31;32;35;36;40;41;45;47;48;51;52;53;60;62;68;69;70;74;75;76;78;79;81;86;90;93;96;97;98;100,100
A0A4Q7KNW3,0.5476190476190477,1;2;3;5;7;9;13;14;15;18;20;21;24;25;27;29;31;32;33;35;37;41;42,42,2.561831266880036,1.1302382933607682,0.41,6;10;17;21;23;24;25;32;34;36;37;38;40;42;47;48;50;52;54;56;58;59;60;62;63;66;68;72;75;77;79;80;82;86;87;88;92;97;98;99;100,100
A0A4R1FSR2,0.3469387755102041,1;5;9;12;15;21;22;25;28;36;37;38;41;44;46;47;49,49,2.532873773574829,1.4364015007696336,0.63,1;2;7;8;10;11;13;14;15;17;18;19;21;22;24;25;26;27;28;30;31;33;34;35;37;39;40;41;42;45;50;51;52;54;55;56;57;58;60;61;63;64;65;66;68;72;73;76;77;79;80;81;82;84;85;87;89;90;91;92;94;96;97,100
A0A4Z0HRY8,0.5,2;5;8;10;11;12;13;16;18;19;20;23;24;25;28;31;32;33;38;39,40,2.580687619447708,1.1285158640358748,0.91,1;2;3;4;5;6;7;8;9;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;29;30;31;32;33;34;35;36;37;39;40;41;42;43;44;47;48;49;50;52;53;54;55;56;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;88;89;90;91;92;93;94;95;96;97;98;99,100
A0A5N5VEC4,0.3714285714285714,1;3;5;6;9;10;11;16;20;25;26;27;30,35,2.8178983080387114,1.225338418651941,0.55,1;2;4;6;14;16;17;18;22;23;24;33;34;35;36;38;39;40;41;42;46;47;48;52;53;55;59;62;63;64;65;67;68;69;70;71;72;74;75;76;78;80;83;84;86;88;90;91;92;93;94;96;97;99;100,100
A0A6G3SLA6,0.4473684210526316,1;6;13;20;21;23;24;25;26;27;32;33;34;35;36;37;38,38,2.703276914358139,1.156926826389139,0.73,1;2;3;4;6;7;8;9;11;13;16;17;18;19;20;21;22;24;25;26;27;31;33;34;35;36;37;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;56;59;61;62;63;64;65;66;67;68;69;76;77;80;81;82;83;84;85;86;88;89;90;91;94;95;97;98;99;100,100
A0A6G9XT36,0.4339622641509434,1;2;4;6;8;12;13;14;21;23;25;26;28;30;34;35;38;39;43;44;45;46;47,53,2.2104691165685653,1.198220256095292,0.85,1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;24;25;26;27;28;29;30;32;33;34;35;36;37;38;39;40;43;44;45;46;47;48;49;51;52;53;56;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;74;75;76;77;78;79;80;82;83;84;85;86;88;89;90;92;93;96;97;98;100,100
A0A7G8PH05,0.4130434782608695,4;5;7;8;10;11;12;18;20;21;23;31;32;35;38;39;41;44;45,46,2.56016223013401,1.3335066050247455,0.4,1;2;4;6;10;11;13;15;17;18;19;23;27;29;32;33;34;36;37;48;49;51;52;54;55;57;61;64;65;68;72;81;83;86;91;93;94;95;97;99,100
A0A7I7JNU6,0.4516129032258064,3;5;7;11;12;14;16;17;19;21;22;27;29;31,31,2.8187861585617067,1.1530194083872296,0.94,1;3;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;70;71;72;73;74;75;76;77;78;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A7I7LJC3,0.4509803921568627,1;6;9;10;12;14;15;16;18;22;25;28;29;31;34;37;38;39;40;41;45;46;51,51,2.423221220970154,1.3471981396167014,0.5,3;5;7;8;9;10;11;12;15;16;19;21;23;24;25;28;30;32;35;36;37;40;41;42;43;44;45;47;52;53;54;56;59;64;65;66;68;69;72;75;79;80;85;86;87;89;90;95;98;100,100
A0A7I7Q331,0.5192307692307693,3;4;5;9;10;11;14;15;16;17;18;19;21;22;27;28;30;31;35;36;37;39;41;43;44;49;52,52,2.3292341768741607,1.1119922611376134,0.85,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;27;28;30;31;32;33;34;36;38;39;41;43;45;46;47;48;49;50;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;73;74;75;76;77;78;81;82;83;84;85;86;87;88;90;91;92;94;95;96;99;100,100
A0A7I7UBW3,0.4888888888888889,1;2;3;4;7;11;15;17;20;22;26;28;29;31;32;34;35;36;38;40;42;44,45,2.7177498078346254,1.324546797011957,0.68,1;3;5;6;7;8;9;12;13;14;15;16;17;19;20;21;22;23;24;27;28;29;30;31;34;35;36;38;39;41;42;43;45;46;47;48;49;50;51;54;55;56;57;59;60;61;62;63;69;71;73;75;76;77;78;79;80;81;85;87;88;90;91;94;96;97;99;100,100
A0A7I7X9S2,0.4339622641509434,3;4;5;8;10;11;14;15;16;19;22;28;29;35;37;40;41;46;47;48;50;51;52,53,2.22927638232708,1.2479707029126748,0.75,1;2;3;4;5;6;7;10;11;12;13;14;15;16;18;19;20;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;45;47;48;50;51;52;54;57;59;60;61;62;63;65;66;68;69;70;71;73;75;76;77;78;79;82;85;86;87;88;89;90;91;93;98;99;100,100
A0A7I7XXG0,0.4772727272727273,4;7;8;9;10;12;13;18;21;25;27;28;29;32;33;34;36;37;38;42;43,44,2.5835851192474366,1.1253833994455325,0.6,2;5;6;7;10;12;14;15;16;18;20;21;22;24;27;28;29;30;34;35;37;38;39;40;42;43;45;47;48;49;50;51;52;56;59;60;61;63;64;65;66;67;68;71;72;73;77;78;79;86;87;88;91;92;93;94;95;96;97;99,100
A0A7I9XMW5,0.2711864406779661,7;8;16;25;26;27;29;33;36;37;46;48;49;54;56;58,59,2.195112136602402,1.3641223797415754,0.76,1;2;3;4;5;6;7;8;9;10;14;15;16;17;18;19;20;24;25;27;28;29;30;31;34;35;37;40;41;42;43;44;45;46;47;49;51;52;53;54;55;56;57;58;59;60;61;62;65;66;67;69;70;71;73;74;75;76;77;78;79;81;83;84;85;86;87;89;92;93;95;96;97;98;99;100,100
A0A7K3LE40,0.5208333333333334,2;4;5;7;14;20;22;25;26;27;28;30;32;33;35;36;37;38;39;40;42;43;44;46;48,48,2.491676870584488,1.1266234770216637,0.85,1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;24;26;27;28;29;30;32;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;55;56;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;82;83;84;85;86;87;88;89;92;93;94;95;96;97;98;99;100,100
A0A7V8RXZ3,0.4615384615384615,1;4;9;10;12;16;17;19;20;21;23;24;25;26;27;29;30;31,39,2.841516122817993,1.2475546235873431,0.78,1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;18;19;20;21;23;24;26;27;28;30;31;32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57;58;60;61;64;66;69;70;71;72;73;74;75;76;77;78;80;81;82;84;85;86;87;88;90;91;96;99;100,100
A0A7Z7ILT5,0.4042553191489361,4;6;7;8;9;16;19;20;22;24;27;30;33;34;35;36;42;43;44,47,2.4901147305965425,1.3646056649762857,0.75,5;6;7;8;10;11;12;14;15;16;17;18;20;21;23;24;27;28;29;30;32;33;34;35;36;37;39;40;41;42;43;44;46;47;49;50;51;52;54;55;56;58;59;60;61;65;66;67;68;71;72;73;74;75;76;78;79;80;81;83;84;85;86;87;88;89;90;91;92;95;96;97;98;99;100,100
A0A829MDQ7,0.375,1;2;3;6;9;14;18;19;23;24;32;33;34;37;39;42;45;46,48,2.387022058963776,0.9975146793636468,0.67,1;3;4;5;6;8;9;10;12;13;14;15;19;21;22;23;24;26;27;28;29;30;31;32;33;39;40;43;44;46;47;48;49;50;52;54;55;56;57;58;59;60;64;65;66;67;68;69;71;72;73;74;75;77;81;83;84;85;87;88;89;90;91;92;96;98;100,100
A0A829PS24,0.3513513513513513,6;7;14;19;20;22;23;26;30;32;33;34;36,37,2.6506626522541046,1.030585975516572,0.89,1;2;4;5;6;7;8;9;11;12;13;14;15;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;37;39;40;41;42;43;44;45;46;47;48;50;52;53;54;55;56;57;59;60;61;62;63;64;65;66;68;70;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A829Q1V2,0.3333333333333333,5;10;12;16;18;21;22;24;30;34;35;36;41;43;45,45,2.539567596912384,0.9882740759414896,0.85,1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;17;18;19;20;22;23;24;25;26;27;28;29;30;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;49;50;51;52;53;54;56;57;58;59;61;62;64;65;67;68;70;72;73;75;78;79;80;81;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
