entry,nac_fraction_holo,nac_holo_idxs,n_confident_holo,prmsd_mean,prmsd_std,nac_fraction_apo,nac_apo_idxs,n_confident_apo
A0A0B1ZIQ0,0.0,,51,2.5177905350923537,1.2263357154548433,0.0,,100
A0A0B8NM02,0.16363636363636364,3;8;12;17;18;19;30;32;55,55,2.2093553626537323,1.2544208685231033,0.37,1;2;11;12;14;16;17;18;19;20;21;25;26;27;29;30;33;34;35;40;51;54;57;59;60;67;72;73;75;78;79;85;87;88;93;94;96,100
A0A0D1L7Y1,0.4,6;11;12;13;14;18;24;25;29;31;32;34;35;38;39;42;43;47;49;50,50,2.47912972509861,1.3272459307732685,0.4,2;3;4;6;7;11;13;16;20;22;24;38;39;40;42;48;50;52;54;55;59;62;66;69;70;73;75;78;80;82;83;85;86;88;93;95;96;97;99;100,100
A0A0D1LMF4,0.23076923076923078,2;3;6;9;12;14;17;26;30;40;41;46,52,2.275117809176445,1.2597817344237294,0.07,23;28;43;48;53;96;100,100
A0A0D2EWW5,0.125,8;14,16,3.551108502149582,1.0273011347160173,0.09,10;38;60;64;68;75;91;93;100,100
A0A0E4CLA0,0.7735849056603774,1;2;3;4;8;9;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32;33;34;35;36;38;41;42;43;44;47;49;50;51;53,53,2.4099540162086486,1.1166861792332525,0.71,1;3;4;5;8;9;10;11;12;13;14;16;17;19;21;23;24;26;28;30;33;34;35;36;37;38;40;42;43;44;46;47;48;49;50;51;53;55;56;58;60;61;63;64;66;67;68;69;72;73;74;75;76;77;79;80;81;82;83;86;88;91;92;93;94;95;96;97;98;99;100,100
A0A0E4GX90,0.2727272727272727,2;6;11;14;15;21,22,3.0469499492645262,1.04090492703575,0.24,13;17;23;25;27;38;42;45;46;51;53;54;57;60;62;68;70;71;76;83;84;87;89;95,100
A0A0F4ES51,0.2857142857142857,2;4;7;8;10;11;13;14;16;19;24;28,42,2.6348445028066636,1.3330866185334826,0.45,4;6;8;9;11;13;14;17;20;24;25;26;28;31;33;35;42;44;47;48;49;50;53;54;55;57;60;63;66;68;70;71;73;74;77;78;81;84;85;87;91;92;93;95;100,100
A0A0F5MSZ2,0.6923076923076923,1;3;4;5;6;7;8;9;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;31;32;34;35;36;40;46;47;48;49,52,2.3953668332099913,1.1135322381294066,0.88,1;3;4;5;6;7;8;9;10;11;12;13;14;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;61;63;64;65;66;67;69;70;71;73;74;76;77;78;79;80;81;82;83;84;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0F5NA60,0.16666666666666666,5;6;7;8;9;10;23;43,48,2.4461800551414488,1.2902636708310962,0.02,36;48,100
A0A0H2ZUI5,0.019230769230769232,31,52,2.4974260318279264,1.2855296925929596,0.02,64;84,100
A0A0H3MCY6,0.25,6;9;18;22;31;33;35;37;38;40,40,2.6789957892894747,1.2794842042618715,0.34,1;4;5;6;7;11;12;13;15;16;17;18;21;26;35;36;37;39;43;45;47;50;52;53;54;55;57;61;71;74;82;85;89;95,100
A0A0H3MU55,0.2830188679245283,1;7;9;10;12;13;19;21;23;25;31;32;35;36;38,53,2.293019275069237,1.2492960167216216,0.21,4;7;12;23;28;30;36;40;42;46;48;55;56;68;70;74;76;85;88;91;98,100
A0A0H5BB76,0.5777777777777777,2;4;6;7;8;10;11;12;13;16;19;21;22;25;27;28;29;31;32;33;39;40;41;42;43;44,45,2.5192975860834124,1.3379218356809695,0.76,2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;20;21;22;23;25;26;27;28;29;31;33;34;36;37;38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;59;60;61;62;63;65;67;70;71;73;74;76;77;78;79;80;81;82;85;87;88;89;91;92;93;94;97;98;99;100,100
A0A0H5NNV9,0.20930232558139536,21;26;27;28;32;34;35;37;41,43,2.688962377905846,1.3140415194476618,0.28,1;2;3;5;6;8;9;13;14;17;23;29;38;40;41;43;45;48;52;54;59;61;65;75;79;80;88;91,100
A0A0H5RL48,0.23214285714285715,2;4;5;15;22;27;33;35;39;41;45;46;48,56,2.1898925280570984,1.2801667117465452,0.54,3;9;10;12;16;18;19;20;21;22;24;27;28;29;30;31;33;34;37;38;39;41;43;44;46;51;52;54;55;56;57;59;62;64;66;67;69;71;72;74;76;77;82;83;85;87;89;90;92;93;95;97;98;99,100
A0A0H5RMP7,0.0,,56,2.3904440033435823,1.2930581684236635,0.0,,100
A0A0I9Z3I8,0.4444444444444444,4;6;9;10;11;13;14;17;18;20;21;23;24;27;28;30;31;34;35;36;39;41;46;50,54,2.3696669447422027,1.2497334812820011,0.9,1;2;4;5;6;7;8;9;11;12;13;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;41;44;45;46;47;48;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;99;100,100
A0A0J6VW20,0.3541666666666667,2;3;8;16;17;18;19;20;21;24;33;35;38;40;43;47;48,48,2.3712434011697767,1.1152674692668458,0.96,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;81;82;83;84;85;86;87;88;89;90;91;92;94;95;96;97;98;100,100
A0A0J6VZP7,0.07936507936507936,4;6;36;42;61,63,2.0558035254478453,1.2233489621942712,0.03,37;86;95,100
A0A0J6WR15,0.14285714285714285,3;5;11;27;31;41,42,2.6553031325340273,1.110197092478006,0.12,11;16;20;28;34;44;48;50;64;73;88;92,100
A0A0J6Z0M9,0.3114754098360656,12;19;26;29;30;33;35;38;41;42;44;48;49;50;51;53;55;56;57,61,2.21478503882885,1.2918870232342656,0.44,1;2;5;6;7;8;9;11;12;15;16;17;19;23;26;28;33;34;41;48;49;53;54;55;57;60;62;64;65;69;70;74;75;76;82;83;85;87;88;91;92;93;98;100,100
A0A0J8TWL2,0.5172413793103449,3;4;5;7;9;12;13;15;16;18;19;20;21;22;24;28;31;33;36;38;40;43;44;45;46;49;50;52;53;55,58,2.175171171426773,1.1976693419321072,0.39,1;3;4;5;6;7;8;14;16;17;20;21;23;27;30;37;43;44;49;50;51;53;54;57;58;62;63;66;68;70;71;72;81;82;86;88;89;95;96,100
A0A0J8TXD9,0.803921568627451,1;2;3;4;5;6;7;9;10;11;12;13;14;16;17;18;19;20;21;22;23;24;25;26;27;28;30;31;32;33;34;36;37;40;41;42;43;47;48;49;51,51,2.432789103984833,1.1805388114266822,0.93,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;30;31;32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;54;55;56;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;75;76;77;78;79;80;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0K0X557,0.4444444444444444,1;3;7;10;13;16;17;18;20;21;22;24;26;33;35;36;37;38;40;42;45;48;49;51,54,2.13352930188179,0.9726643743838026,0.76,1;3;4;6;7;8;9;10;11;14;15;16;17;18;19;22;23;24;25;26;27;29;30;31;32;33;34;35;36;37;39;40;42;43;44;45;47;48;49;50;51;54;55;56;57;60;61;63;64;66;67;68;70;71;72;73;74;75;77;78;79;80;81;82;84;86;88;89;90;91;92;93;94;95;96;99,100
A0A0K0XB28,0.10344827586206896,5;17;18,29,2.8374914324283598,1.1468488232888918,0.1,17;18;41;56;58;62;63;65;82;92,100
A0A0K0XCM7,0.30612244897959184,1;2;3;6;11;13;14;18;22;23;25;30;38;42;46,49,2.6143786591291427,1.2420329829201415,0.26,2;9;10;21;22;28;29;31;37;39;40;43;50;59;60;64;66;69;74;78;82;91;94;95;97;98,100
A0A0L0JLL3,0.6346153846153846,1;3;4;5;6;7;9;13;14;16;20;25;26;27;28;29;30;34;35;36;37;38;39;40;41;42;43;44;45;46;49;51;52,52,2.367406012415886,1.2164114079085608,0.34,5;6;10;14;16;18;20;27;29;30;32;37;38;39;42;43;44;45;48;49;56;57;58;63;69;71;77;86;87;89;91;93;97;99,100
A0A0L0JTI1,0.543859649122807,1;2;3;4;6;10;13;14;20;24;25;27;28;33;35;37;39;40;41;42;43;44;47;48;49;50;52;53;55;56;57,57,2.299418882727623,1.240892495555311,1.0,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0M2JYX2,0.2222222222222222,2;8;11;14;17;23;26;31;39;40,45,2.5863520658016204,1.273319978385036,0.18,6;9;18;27;29;32;34;39;48;51;54;61;67;74;78;80;89;95,100
A0A0M2WG04,0.5740740740740741,3;5;6;7;8;10;11;12;14;15;17;19;20;21;24;25;27;28;31;32;33;34;35;38;39;41;42;44;45;46;47,54,2.331103550195694,1.3068594981268375,0.29,6;7;8;9;10;11;14;16;26;28;29;31;32;45;46;47;52;57;60;63;65;70;71;73;76;77;78;83;93,100
A0A0N9XFV2,0.6829268292682927,1;2;3;5;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;28;29;31;32;33;34;36;39,41,2.8084536957740784,1.2474438790879305,0.6,1;2;6;7;10;11;12;13;16;18;19;20;22;24;25;26;27;28;30;32;33;36;37;41;42;43;49;50;51;52;54;56;60;61;63;65;66;67;68;71;72;73;74;77;78;81;82;83;84;86;88;90;91;93;94;96;97;98;99;100,100
A0A0N9YG13,0.6097560975609756,3;4;6;7;9;10;11;12;13;16;19;20;21;22;23;24;27;28;30;32;36;37;38;39;40,41,2.7765142410993575,1.2026097288971942,0.57,1;2;3;5;6;7;8;9;10;11;13;14;16;17;19;20;22;23;24;30;32;35;38;39;41;42;43;44;48;50;51;52;53;56;57;58;59;62;63;64;66;67;73;77;78;79;82;83;84;86;87;88;90;94;96;99;100,100
A0A0Q2M080,0.38636363636363635,1;2;6;10;11;15;24;25;28;32;33;34;35;37;38;40;43,44,2.6048512506484984,1.2073918219000461,0.55,2;3;4;5;6;7;8;9;10;11;12;13;14;15;17;18;19;22;23;25;26;27;29;32;33;35;38;39;41;43;46;48;49;50;51;52;54;55;57;60;61;66;67;68;71;77;82;85;87;88;90;91;92;96;97,100
A0A0Q2RTZ0,0.3333333333333333,1;4;5;8;13;15;17;23;24;30;33,33,2.711021202802658,0.9453361026674824,0.49,2;3;4;5;6;7;8;9;11;13;14;15;16;17;18;20;21;24;27;29;33;34;35;36;42;53;55;61;62;63;65;66;68;69;70;73;74;77;82;83;84;85;86;87;90;92;94;95;100,100
A0A0U0WCI8,0.29310344827586204,3;6;7;9;10;19;21;25;29;30;31;36;37;39;42;48;54,58,2.2130840426683425,1.1877260695704261,0.5,6;9;10;11;13;15;17;28;29;31;32;34;37;38;39;40;41;42;46;47;49;51;52;54;55;56;57;58;60;62;64;67;71;72;73;75;76;77;80;84;86;87;89;90;92;94;95;97;98;100,100
A0A0U0ZG49,0.2459016393442623,3;12;19;31;36;37;40;42;43;44;49;51;52;56;61,61,2.0584481543302537,1.2138136972415765,0.82,2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;42;43;44;45;46;47;48;49;50;51;52;53;54;56;58;59;60;61;62;63;65;67;70;72;74;75;76;77;78;80;81;82;83;84;85;86;87;88;89;90;92;93;94;95;96;99,100
A0A0U0ZGC0,0.4878048780487805,2;4;5;7;9;12;13;15;17;19;20;21;22;23;25;28;31;32;33;35,41,2.54584078848362,1.1998235063514255,0.77,1;7;8;10;11;14;15;16;17;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;39;41;42;43;44;45;46;47;49;50;52;53;54;55;56;59;60;61;62;63;64;65;67;68;69;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;91;92;93;95;96;98;99;100,100
A0A0U0ZLV7,0.4716981132075472,4;6;10;13;15;20;24;25;27;28;32;33;34;35;36;38;40;41;42;43;44;45;47;48;53,53,2.272761746048927,1.368313219763138,0.95,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;59;60;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;94;95;96;97;98;99;100,100
A0A0U0ZPX5,0.25,9;10;15;29;30;32;35;38;40;42;43,44,2.4543558984994887,1.217806641826599,0.99,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0U1D4T9,0.3333333333333333,2;4;8;10;11;17;18;22;24;27,30,2.5715475916862487,0.7840701137392215,0.32,1;4;7;9;12;15;27;30;31;35;45;49;50;51;52;54;57;60;63;67;70;72;75;77;79;81;82;87;90;92;97;98,100
A0A0U1DUP4,0.13953488372093023,5;10;13;20;21;38,43,2.6346739250421525,1.2376269150135615,0.18,3;10;18;19;23;26;30;41;51;57;61;64;66;78;79;92;99;100,100
A0A0U1E1C0,0.2903225806451613,4;7;9;12;13;15;20;23;27,31,2.88580792427063,1.0892255908030506,0.31,16;21;24;25;27;29;33;35;36;38;39;43;46;48;55;56;62;63;65;71;73;75;87;89;90;91;92;96;97;99;100,100
A0A0U1Z2H3,0.5178571428571429,4;5;6;7;8;10;11;13;14;16;17;18;20;22;25;26;27;28;29;30;37;42;44;46;48;49;50;52;55,56,2.2830933564901352,1.0567542286901583,0.5,1;4;5;6;7;8;9;10;11;14;15;24;28;31;34;37;38;39;41;43;44;45;52;54;55;58;59;61;62;64;65;66;68;69;70;71;72;76;77;78;80;86;88;89;90;91;92;94;97;98,100
A0A100W5H8,0.3902439024390244,5;7;10;11;12;14;17;18;20;21;22;23;26;34;36;37,41,2.6502822065353393,1.2297667867002788,0.68,2;3;4;5;7;8;9;10;12;14;16;17;20;21;22;23;24;25;26;28;29;30;31;33;34;36;38;39;40;43;44;46;47;48;49;51;52;54;56;57;59;60;61;62;63;64;66;67;70;71;72;74;75;76;77;79;80;83;84;87;90;91;92;93;94;96;97;100,100
A0A100W5I0,0.5294117647058824,1;3;5;7;8;9;10;12;13;16;17;20;21;22;24;26;28;31;35;37;38;40;41;42;44;45;48,51,2.543068773150444,1.4412025566666902,0.81,1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;19;20;21;22;23;24;25;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;55;58;59;60;62;63;64;65;67;68;69;72;74;75;76;78;79;80;82;83;84;85;89;90;91;92;93;94;95;97;98;100,100
A0A100WJQ5,0.5128205128205128,1;3;4;5;7;8;9;10;12;17;20;21;22;23;25;31;32;35;36;39,39,2.7166697293519975,1.3019935392021482,0.68,1;2;5;6;7;8;9;11;12;13;16;17;21;22;23;26;27;29;30;31;34;35;36;37;38;40;42;44;46;47;49;52;53;55;56;57;58;62;65;67;68;69;71;72;73;74;75;76;77;78;79;80;81;83;84;85;86;87;88;89;90;93;94;95;97;98;99;100,100
A0A100WL29,0.29545454545454547,1;4;5;6;9;12;15;16;18;20;23;29;41,44,2.508284842967987,1.3679915188227614,0.39,1;2;3;4;5;7;9;10;11;18;19;24;26;27;33;34;35;37;39;46;51;54;56;58;60;61;64;69;71;77;78;80;83;87;90;91;93;94;99,100
A0A117I9B3,0.5,6;7;8;9;16;17;18;19;20;22;26;28;30;31;33;34;36;37;38;40;42;43;47;49;51;52;54;55,56,2.350548216700554,1.1095999853874985,0.93,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;68;69;70;71;72;73;74;75;76;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;95;97;98;100,100
A0A117I9Z0,0.2391304347826087,7;13;18;21;26;29;32;35;37;41;44,46,2.66395143866539,1.1809289871760729,0.41,1;2;5;6;7;10;11;13;14;18;19;20;22;23;24;28;35;37;42;43;45;49;51;53;56;58;59;63;68;69;70;76;79;85;88;90;92;94;95;99;100,100
A0A117IEQ2,0.3783783783783784,1;5;6;10;13;14;17;19;22;24;25;32;33;35,37,2.8480212080478666,1.1600586055420317,0.31,6;9;15;16;25;26;30;33;40;41;43;45;48;49;57;60;61;64;66;68;69;72;82;84;85;87;88;91;95;97;100,100
A0A124DZH3,0.2463768115942029,2;7;10;13;18;22;25;28;30;33;34;38;41;54;55;58;65,69,2.008012033700943,1.0884208675399636,0.84,1;3;4;5;6;7;8;9;10;11;12;13;14;15;17;18;19;20;22;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;41;42;43;44;45;46;47;48;50;51;52;53;54;55;57;58;59;60;61;63;65;66;67;68;70;71;72;74;75;76;77;78;79;80;82;84;85;86;87;90;91;92;93;94;95;96;97;98;100,100
A0A132PRD2,0.5510204081632653,1;2;4;5;9;11;12;13;14;16;18;20;21;22;26;27;28;30;32;33;35;36;39;41;42;45;48,49,2.5224806916713716,1.1853169504151515,0.79,1;2;4;5;6;7;9;10;11;13;14;15;16;18;20;21;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;40;41;43;44;45;46;47;48;49;50;51;52;53;54;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;74;75;77;78;79;80;81;82;84;85;89;90;91;92;95;97;98,100
A0A132PS78,0.2727272727272727,2;7;8,11,3.204814692735672,0.9073712079495356,0.04,2;69;79;90,100
A0A143QSN8,0.45901639344262296,2;3;4;7;8;9;10;12;13;14;18;20;23;25;28;29;30;32;33;36;38;40;43;44;47;49;55;56,61,2.105065148472786,1.1506905581706521,0.23,1;12;30;39;41;53;62;65;66;70;71;73;74;75;76;78;80;82;83;87;91;98;100,100
A0A163Z098,0.32608695652173914,2;4;8;9;11;14;15;16;17;20;24;31;40;41;45,46,2.527396420240402,1.224174168221964,0.38,4;7;8;12;15;17;18;19;21;22;26;27;31;34;42;47;48;49;50;52;57;60;61;62;63;64;72;73;80;81;83;86;87;94;95;97;98;99,100
A0A164L8S1,0.15555555555555556,6;19;20;23;31;34;42,45,2.48457509636879,1.2523058627242272,0.16,9;10;11;23;32;35;40;42;63;71;78;83;88;90;96;98,100
A0A164L8T1,0.015625,42,64,2.099561088681221,1.3529296253012806,0.0,,100
A0A172UHW8,0.2826086956521739,4;10;17;18;22;23;25;26;27;29;31;33;40,46,2.609044910669327,1.377046573518306,0.06,6;43;46;54;78;86,100
A0A178CV43,0.45454545454545453,3;6;7;10;11,11,3.3945419573783875,0.987739298731778,0.31,1;4;16;18;19;21;22;24;38;39;40;41;45;48;49;53;54;56;57;59;65;68;70;71;77;88;89;96;98;99;100,100
A0A178LTI6,0.37254901960784315,3;4;5;7;8;10;12;13;14;15;16;19;29;34;43;45;46;48;51,51,2.4209328544139863,1.387796477485694,0.01,50,100
A0A179V396,0.3090909090909091,2;5;7;9;11;19;20;22;24;25;26;30;31;35;36;44;46,55,2.3079924601316453,1.2468742264915849,0.29,7;10;15;16;18;21;25;26;28;32;37;39;40;41;51;53;61;64;65;70;71;73;78;79;84;85;88;94;95,100
A0A179V451,0.7241379310344828,2;3;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;28;31;32;33;34;35;37;38;39;40;42;43;45;46;47;50;52;56;57;58,58,2.2364639121294023,1.2280115829542708,0.81,1;2;3;4;5;6;7;8;9;10;11;12;15;16;17;18;20;21;22;24;25;28;29;30;31;32;33;34;35;36;37;38;40;41;42;43;45;46;47;48;49;50;51;53;54;56;57;58;59;60;61;62;64;65;66;67;68;69;70;71;72;73;76;77;78;80;82;83;84;85;86;87;89;90;91;92;94;97;98;99;100,100
A0A179VA95,0.5454545454545454,1;4;5;6;7;8;9;12;16;18;19;20;22;24;26;29;30;31;32;34;36;39;43;44,44,2.603661458492279,1.1562152039012998,0.74,1;2;3;4;5;6;7;9;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;33;34;35;38;40;42;43;45;47;48;49;50;51;54;55;56;57;59;60;61;62;63;64;65;67;68;69;71;74;75;82;83;85;87;88;89;90;92;93;94;95;97;98;99;100,100
A0A179VCR2,0.18461538461538463,9;10;11;14;33;34;37;40;56;61;62;63,65,1.9015652930736542,1.2549423829354254,0.99,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A1A0MX32,0.3333333333333333,1;2;3;7;9;10;14;18;20;23;24;25;28;29;33;35;45;46;47;58;63,63,2.164658265709877,1.053278345687385,0.46,1;2;3;6;8;11;12;16;17;19;20;22;23;24;28;29;31;32;36;39;40;41;43;46;49;50;51;54;55;56;58;59;62;64;65;67;69;71;74;79;80;81;83;87;89;91,100
A0A1A0MY20,0.3191489361702128,5;8;12;16;19;24;25;26;29;31;32;33;34;36;40,47,2.4650338244438172,1.2276178896430907,0.85,1;2;3;4;5;6;7;8;9;10;11;12;14;16;17;18;19;20;21;22;23;24;25;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;68;69;70;71;73;74;75;78;79;80;81;83;84;85;86;87;89;90;91;93;94;95;96;98;99,100
A0A1A0RF23,0.5686274509803921,3;4;5;7;8;12;13;16;19;20;21;23;24;25;26;27;29;31;32;34;35;36;38;41;42;44;48;49;50,51,2.3174002069234847,1.218887977400018,0.93,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;67;68;69;70;72;73;74;75;76;77;78;79;80;81;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;100,100
A0A1A0RF29,0.41379310344827586,3;7;10;11;13;15;17;18;20;21;25;26;28;30;31;42;44;49;50;52;54;55;56;57,58,2.3800175416469576,1.2269969178858542,0.96,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;82;83;84;85;86;87;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A1A0V6S5,0.47761194029850745,4;5;7;8;9;10;14;16;19;20;24;26;27;30;31;32;34;35;37;42;43;44;46;47;48;49;52;54;56;58;59;67,67,1.9966343313455581,1.1150392308532484,0.61,2;3;4;6;7;8;9;10;11;13;16;17;19;23;24;25;26;30;35;36;37;38;41;42;45;46;47;49;52;54;55;56;57;58;59;60;61;63;64;65;66;67;70;71;72;73;74;75;76;77;79;80;81;83;84;86;87;89;94;96;97,100
