entry,nac_fraction_holo,nac_holo_idxs,n_confident_holo,prmsd_mean,prmsd_std,nac_fraction_apo,nac_apo_idxs,n_confident_apo
A0A0D1L7Y1,0.5434782608695652,1;3;5;6;8;11;12;13;14;15;16;18;19;20;21;23;26;27;28;29;33;34;36;38;43,46,2.6224164581298828,1.211428288816279,0.4,2;3;4;6;7;11;13;16;20;22;24;38;39;40;42;48;50;52;54;55;59;62;66;69;70;73;75;78;80;82;83;85;86;88;93;95;96;97;99;100,100
A0A0D1LMF4,0.3333333333333333,1;2;5;6;7;10;12;13;15;17;19;20;28;35,42,2.5477249801158903,1.2576474295793212,0.07,23;28;43;48;53;96;100,100
A0A0D2EWW5,0.2222222222222222,6;15;17;18,18,3.387341605424881,1.018274632437168,0.09,10;38;60;64;68;75;91;93;100,100
A0A0E4CLA0,0.6785714285714286,3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;25;27;30;31;32;33;34;35;37;39;40;41;42;44;45;50;51;52;53;55;56,56,2.358105900287628,1.0762385134872035,1.0,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0E4GX90,0.18518518518518517,6;8;10;14;15,27,2.876975111961365,0.9836685756286115,0.24,13;17;23;25;27;38;42;45;46;51;53;54;57;60;62;68;70;71;76;83;84;87;89;95,100
A0A0F4ES51,0.3191489361702128,1;6;7;8;10;14;17;29;31;34;35;37;38;40;45,47,2.50897355735302,1.3206375637797687,0.45,4;6;8;9;11;13;14;17;20;24;25;26;28;31;33;35;42;44;47;48;49;50;53;54;55;57;60;63;66;68;70;71;73;74;77;78;81;84;85;87;91;92;93;95;100,100
A0A0F5MSZ2,0.7291666666666666,1;2;3;4;5;6;7;10;11;13;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32;33;39;41;42;43;44;46;48,48,2.4724771535396575,1.116642495834889,0.89,1;3;4;5;6;7;8;9;10;11;12;13;14;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;63;64;65;66;67;69;70;71;73;74;76;77;78;79;80;81;82;83;84;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0F5NA60,0.12244897959183673,8;16;19;25;27;35,49,2.3839589631557465,1.313770831019128,0.02,36;48,100
A0A0H2ZUI5,0.05172413793103448,16;23;51,58,2.3786418628692627,1.26389329677094,0.04,64;73;84;93,100
A0A0H3MCY6,0.2619047619047619,9;10;18;21;28;30;36;37;39;40;42,42,2.7327305138111115,1.2971521533965555,0.77,1;2;3;4;5;6;7;11;12;16;17;19;21;22;25;26;27;28;29;30;32;33;34;36;38;39;41;42;43;44;45;46;47;49;50;51;52;53;55;56;57;58;59;61;62;63;64;65;68;69;70;71;72;73;74;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;93;94;95;96;97;99;100,100
A0A0H3MU55,0.4,2;4;5;7;12;14;15;16;17;22;25;26;28;31;32;35;36;43;47;50,50,2.3503077703714372,1.2818958745976503,0.21,4;7;12;23;28;30;36;40;42;46;48;55;56;68;70;74;76;85;88;91;98,100
A0A0H5BB76,0.5882352941176471,2;5;6;7;11;12;13;14;16;19;20;21;22;24;26;27;28;30;31;32;33;35;36;38;39;42;43;45;47;49,51,2.423847854733467,1.38413031657963,0.9,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20;21;22;23;25;26;27;28;29;30;31;33;34;35;36;37;38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;59;60;61;62;63;64;65;66;67;69;70;71;73;74;75;76;77;78;79;80;81;82;83;84;85;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0H5NNV9,0.3125,13;15;17;18;20;23;24;26;27;28;30;38;43;44;47,48,2.407002291083336,1.160559430135382,0.28,1;2;3;5;6;8;9;13;14;17;23;29;38;40;41;43;45;48;52;54;59;61;65;75;79;80;88;91,100
A0A0H5RL48,0.29545454545454547,2;4;8;9;11;13;22;25;28;34;35;42;44,44,2.611867271065712,1.4072269332226728,0.54,3;9;10;12;16;18;19;20;21;22;24;27;28;29;30;31;33;34;37;38;39;41;43;44;46;51;52;54;55;56;57;59;62;64;66;67;69;71;72;74;76;77;82;83;85;87;89;90;92;93;95;97;98;99,100
A0A0H5RMP7,0.019230769230769232,30,52,2.381855390667915,1.2103617885835145,0.0,,100
A0A0I9Z3I8,0.6041666666666666,3;5;7;8;11;12;13;14;15;16;17;19;20;21;23;24;27;28;29;30;32;33;34;35;40;42;44;45;48,48,2.4436326521635054,1.2915618979650272,0.82,1;2;5;6;7;8;9;11;12;15;16;17;18;19;21;22;23;24;25;26;27;28;29;30;33;34;35;36;37;38;39;41;44;45;46;47;48;50;51;52;54;55;56;57;58;60;61;63;64;65;66;67;68;69;71;72;73;74;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;99;100,100
A0A0J6VW20,0.27450980392156865,2;5;11;13;14;18;20;21;24;25;27;29;33;41,51,2.415916587114334,1.1179739577311538,0.96,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;81;82;83;84;85;86;87;88;89;90;91;92;94;95;96;97;98;100,100
A0A0J6VZP7,0.06896551724137931,18;19;34;48,58,2.138920500278473,1.2812029370475648,0.03,37;86;95,100
A0A0J6WR15,0.09090909090909091,10;11;36;40,44,2.6240623891353607,1.1147080653075645,0.12,11;16;20;28;34;44;48;50;64;73;88;92,100
A0A0J6Z0M9,0.17307692307692307,10;11;20;22;23;27;41;47;48,52,2.3734185248613358,1.3076785299858311,0.4,1;2;5;6;7;8;9;11;12;15;16;17;19;23;26;28;33;34;41;48;49;53;55;57;60;62;64;65;69;70;74;75;76;82;83;87;92;93;98;100,100
A0A0J8TWL2,0.5,2;4;6;7;10;11;12;17;18;22;23;24;25;26;30;32;36;37;40;41;42,42,2.5390754717588426,1.2203048547853275,0.97,1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0J8TXD9,0.8297872340425532,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;39;43;44;45;46;47,47,2.5518527430295945,1.305596974592399,0.83,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;30;31;32;33;34;35;36;37;39;40;41;43;44;46;47;48;49;50;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;71;72;75;76;77;79;82;83;84;85;86;87;89;90;91;92;94;95;97;98;99;100,100
A0A0K0X557,0.3191489361702128,2;11;12;15;18;19;21;23;24;25;26;29;32;37;42,47,2.313933385014534,1.0288962576862526,0.76,1;3;4;6;7;8;9;10;11;14;15;16;17;18;19;22;23;24;25;26;27;29;30;31;32;33;34;35;36;37;39;40;42;43;44;45;47;48;49;50;51;54;55;56;57;60;61;63;64;66;67;68;70;71;72;73;74;75;77;78;79;80;81;82;84;86;88;89;90;91;92;93;94;95;96;99,100
A0A0K0XB28,0.25,3;9;12;14;15;16;17;19;28,36,2.9427031052112578,1.1681059368799682,0.18,7;17;18;35;37;41;49;53;55;56;58;62;63;65;78;82;83;92,100
A0A0K0XCM7,0.30952380952380953,2;5;7;12;19;23;27;28;29;34;35;40;41,42,2.6972936630249023,1.1637271370812157,0.26,2;9;10;21;22;28;29;31;37;39;40;43;50;59;60;64;66;69;74;78;82;91;94;95;97;98,100
A0A0L0JLL3,0.5454545454545454,1;2;3;7;8;9;10;14;15;17;19;20;25;26;28;29;30;31;32;33;34;38;39;44;46;47;48;51;52;55;57;59;60;63;64;65,66,2.003613596558571,1.0575789193537066,0.26,6;10;14;16;18;20;27;29;32;37;38;39;42;43;44;45;48;56;58;63;69;71;77;86;93;99,100
A0A0L0JTI1,0.5818181818181818,1;2;3;4;5;7;8;13;16;17;18;19;20;22;24;28;29;30;33;34;35;36;43;45;46;47;48;50;51;53;54;55,55,2.2481415182352067,1.176830468439799,1.0,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0M2JYX2,0.22448979591836735,1;2;15;20;34;35;37;39;40;41;42,49,2.4704971075057984,1.2915240631052913,0.18,6;9;18;27;29;32;34;39;48;51;54;61;67;74;78;80;89;95,100
A0A0M2WG04,0.6071428571428571,1;3;4;5;6;8;9;10;11;12;14;15;16;18;19;20;22;25;26;27;29;32;34;36;37;38;40;42;46;47;48;51;54;55,56,2.222677899003029,1.1927922942395994,0.29,6;7;8;9;10;11;14;16;26;28;29;31;32;45;46;47;52;57;60;63;65;70;71;73;76;77;78;83;93,100
A0A0N9XFV2,0.6666666666666666,1;2;3;5;6;7;8;10;12;14;16;18;19;21;22;23;24;25;28;29;30;31;32;33;34;35;36;38;39;41;43;46;48;49,51,2.5677907240390776,1.1756376029283393,0.6,1;2;6;7;10;11;12;13;16;18;19;20;22;24;25;26;27;28;30;32;33;36;37;41;42;43;49;50;51;52;54;56;60;61;63;65;66;67;68;71;72;73;74;77;78;81;82;83;84;86;88;90;91;93;94;96;97;98;99;100,100
A0A0N9YG13,0.5517241379310345,1;2;3;8;11;12;13;14;16;19;20;23;25;26;27;28,29,3.0201127767562865,1.1251308981526598,0.57,1;2;3;5;6;7;8;9;10;11;13;14;16;17;19;20;22;23;24;30;32;35;38;39;41;42;43;44;48;50;51;52;53;56;57;58;59;62;63;64;66;67;73;77;78;79;82;83;84;86;87;88;90;94;96;99;100,100
A0A0Q2M080,0.32,2;5;9;15;16;17;21;22;27;28;29;34;41;42;47;48,50,2.5081670260429383,1.2324526504462778,0.61,1;2;3;4;5;6;7;8;9;11;13;14;16;17;18;19;22;23;25;26;29;32;33;34;35;36;38;40;41;42;43;45;46;47;50;51;52;54;55;57;58;60;61;66;68;71;72;77;79;81;86;88;89;91;92;93;96;97;98;99;100,100
A0A0Q2RTZ0,0.36585365853658536,7;10;14;17;19;20;22;25;28;29;30;31;34;39;40,41,2.70232223033905,1.0179792368059464,0.49,2;3;4;5;6;7;8;9;11;13;14;15;16;17;18;20;21;24;27;29;33;34;35;36;42;53;55;61;62;63;65;66;68;69;70;73;74;77;82;83;84;85;86;87;90;92;94;95;100,100
A0A0U0WCI8,0.21153846153846154,1;4;9;10;11;22;24;25;35;37;43,52,2.364489879012108,1.1646528470681612,0.29,6;11;15;17;28;29;31;32;37;39;41;47;49;51;52;55;56;57;60;64;67;72;73;76;80;84;87;89;94,100
A0A0U0ZG49,0.2535211267605634,3;4;7;10;14;18;19;25;45;47;48;53;55;58;63;65;68;69,71,1.9269474613666535,1.1829658179875688,0.84,1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;42;43;44;45;46;47;48;49;50;51;52;53;54;56;58;59;60;61;62;63;65;67;70;72;73;74;75;76;77;78;80;81;82;83;84;85;86;87;88;89;90;92;93;94;95;96;99,100
A0A0U0ZGC0,0.5833333333333334,6;7;8;9;10;11;13;14;15;16;19;20;21;22;23;25;27;29;33;35;36;38;39;40;42;43;45;46,48,2.4988318502902986,1.2562205564771902,0.88,1;3;5;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;41;42;43;44;45;46;47;49;50;52;53;54;55;56;57;59;60;61;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;95;96;98;99;100,100
A0A0U0ZLV7,0.5172413793103449,2;4;5;7;8;9;17;20;26;27;28;29;32;33;34;35;37;38;39;41;43;44;45;47;48;49;51;53;54;55,58,2.1510331505537033,1.3706474156192099,0.96,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;94;95;96;97;98;99;100,100
A0A0U0ZPX5,0.19047619047619047,6;8;11;18;28;33;37;40,42,2.4302521896362306,1.1827199585600752,0.99,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0U1D4T9,0.45454545454545453,1;4;5;6;7;8;13;15;18;19,22,2.661913193464279,0.6894707035748937,0.35,1;4;7;9;12;15;27;30;31;35;39;45;49;50;51;52;54;57;60;61;63;67;70;72;75;77;79;81;82;86;87;90;92;97;98,100
A0A0U1DUP4,0.19444444444444445,3;6;10;12;22;24;26,36,2.703062726855278,1.2158617452519738,0.22,3;5;10;18;19;23;26;30;39;41;51;56;57;61;64;66;78;79;82;92;99;100,100
A0A0U1E1C0,0.14285714285714285,1;10;13,21,3.103946832418442,1.042556316428884,0.31,16;21;24;25;27;29;33;35;36;38;39;43;46;48;55;56;62;63;65;71;73;75;87;89;90;91;92;96;97;99;100,100
A0A0U1Z2H3,0.4489795918367347,2;4;5;6;12;14;15;18;20;21;24;26;30;33;35;36;38;39;41;43;45;48,49,2.5651878786087035,1.1706730491426967,0.42,1;4;5;6;7;8;9;10;11;15;31;34;37;38;39;41;43;44;45;52;55;58;59;61;62;66;68;69;70;71;72;76;77;78;80;86;89;90;91;94;97;98,100
A0A100W5H8,0.2857142857142857,2;6;12;17;18;19;22;26;33;34;36;42;44;47,49,2.3422697979211806,1.228193682732218,0.53,2;3;4;5;7;8;9;10;12;16;17;20;21;22;23;24;25;26;28;29;30;31;33;34;36;40;43;44;47;48;51;52;56;57;59;61;62;63;64;66;67;70;71;75;79;80;83;84;90;91;93;94;100,100
A0A100W5I0,0.6551724137931034,3;4;6;7;8;9;12;13;14;15;17;18;19;20;21;22;25;26;27;28;30;31;32;33;36;37;38;39;40;42;43;47;50;51;52;53;56;57,58,2.4044833040237426,1.4168127607854246,0.88,1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;19;20;21;22;23;24;25;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;55;56;58;59;60;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;82;83;84;85;86;89;90;91;92;93;94;95;96;97;98;100,100
A0A100WJQ5,0.6,1;4;5;7;8;10;11;12;13;16;17;19;22;23;25;26;27;29;30;32;34;36;37;38;41;43;45,45,2.559735997915268,1.2428723236239079,0.68,1;2;5;6;7;8;9;11;12;13;16;17;21;22;23;26;27;29;30;31;34;35;36;37;38;40;42;44;46;47;49;52;53;55;56;57;58;62;65;67;68;69;71;72;73;74;75;76;77;78;79;80;81;83;84;85;86;87;88;89;90;93;94;95;97;98;99;100,100
A0A100WL29,0.3541666666666667,3;5;7;8;11;15;16;20;21;25;27;29;31;34;39;44;46,48,2.3151582896709444,1.2216037603506897,0.39,1;2;3;4;5;7;9;10;11;18;19;24;26;27;33;34;35;37;39;46;51;54;56;58;60;61;64;69;71;77;78;80;83;87;90;91;93;94;99,100
A0A117I9B3,0.5,4;6;7;8;9;11;15;19;20;21;23;24;25;26;27;28;30;31;37;38;39,42,2.6547172331809996,1.2051489491504568,0.82,1;2;3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;30;32;33;34;35;38;41;42;43;44;45;46;48;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;68;69;70;71;72;73;74;76;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;97;98;100,100
A0A117I9Z0,0.39285714285714285,5;9;10;12;14;15;16;17;23;25;26;30;31;32;36;37;39;44;46;48;51;54,56,2.2768671953678132,0.9757165719257826,0.41,1;2;5;6;7;10;11;13;14;18;19;20;22;23;24;28;35;37;42;43;45;49;51;53;56;58;59;63;68;69;70;76;79;85;88;90;92;94;95;99;100,100
A0A117IEQ2,0.4358974358974359,2;3;5;8;11;18;20;21;22;24;25;28;29;30;33;36;37,39,2.736955955028534,1.073023345310005,0.3,6;9;15;16;25;30;33;40;41;43;45;48;49;57;60;61;64;66;68;69;72;82;84;85;87;88;91;95;97;100,100
A0A124DZH3,0.2,1;4;9;24;29;32;33;39;47;52;63;64;66;72;75,75,1.8367772924900054,0.9065866202464381,0.84,1;3;4;5;6;7;8;9;10;11;12;13;14;15;17;18;19;20;22;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;41;42;43;44;45;46;47;48;50;51;52;53;54;55;57;58;59;60;61;63;65;66;67;68;70;71;72;74;75;76;77;78;79;80;82;84;85;86;87;90;91;92;93;94;95;96;97;98;100,100
A0A132PRD2,0.5625,1;3;5;6;7;11;12;13;15;16;17;18;21;25;26;27;29;30;36;38;40;41;42;43;44;45;48,48,2.538376321196556,1.2339164144775,0.79,1;2;4;5;6;7;9;10;11;13;14;15;16;18;20;21;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;40;41;43;44;45;46;47;48;49;50;51;52;53;54;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;74;75;77;78;79;80;81;82;84;85;89;90;91;92;95;97;98,100
A0A132PS78,0.3076923076923077,1;2;5;11,13,3.1999589145183562,0.904437051424895,0.05,2;69;79;85;90,100
A0A143QSN8,0.38095238095238093,2;4;6;7;11;12;14;18;20;27;28;30;31;34;36;37;45;46;48;49;53;55;56;63,63,2.109575822353363,1.1499826121321657,0.23,1;12;30;39;41;53;62;65;66;70;71;73;74;75;76;78;80;82;83;87;91;98;100,100
A0A163Z098,0.5434782608695652,1;3;5;7;9;12;13;14;16;18;19;20;21;22;23;24;25;28;29;30;36;37;40;42;44,46,2.431933660507202,1.1934460321243747,0.39,4;7;8;12;15;16;17;18;19;21;22;27;31;34;42;47;48;50;52;54;57;60;61;62;63;64;65;72;73;80;81;83;86;87;94;95;97;98;99,100
A0A164L8S1,0.16071428571428573,2;9;13;18;21;22;23;32;56,56,2.289414016008377,1.2489652358394754,0.15,9;10;11;23;32;35;40;42;63;71;78;83;90;96;98,100
A0A164L8T1,0.0,,57,2.311734149456024,1.3325029421196544,0.0,,100
A0A172UHW8,0.3125,2;6;10;11;17;20;23;24;25;26;27;28;29;39;41,48,2.6077906382083893,1.4104243662503761,0.06,6;43;46;54;78;86,100
A0A178CV43,0.5454545454545454,2;3;4;9;10;11,11,3.4131373310089113,1.0254370316631536,0.26,1;4;18;19;22;24;38;39;40;41;45;49;53;54;56;57;59;65;68;71;77;89;96;98;99;100,100
A0A178LTI6,0.19230769230769232,15;19;25;26;31;33;38;45;46;47,52,2.48010191321373,1.363158911265308,0.01,50,100
A0A179V396,0.3333333333333333,4;7;8;10;14;16;19;23;25;26;27;28;35;36;37;40,48,2.496737205386162,1.289384942998375,0.37,1;7;8;10;13;15;16;18;21;24;25;26;28;32;37;38;39;40;41;51;53;59;61;64;65;70;71;73;78;79;84;85;88;91;94;95;97,100
A0A179V451,0.5660377358490566,2;3;4;5;6;8;9;10;12;13;14;15;16;19;20;21;22;24;25;26;29;31;32;35;36;37;40;41;47;51,53,2.2504377794265746,1.1008940880634224,0.81,1;2;3;4;5;6;7;8;9;10;11;12;15;16;17;18;20;21;22;24;25;28;29;30;31;32;33;34;35;36;37;38;40;41;42;43;45;46;47;48;49;50;51;53;54;56;57;58;59;60;61;62;64;65;66;67;68;69;70;71;72;73;76;77;78;80;82;83;84;85;86;87;89;90;91;92;94;97;98;99;100,100
A0A179VA95,0.625,5;7;8;9;11;12;14;16;18;19;20;21;22;25;26;28;29;30;31;32;33;34;35;37;38;39;40;42;43;45;50;52;53;54;56,56,2.368990503549576,1.1730401513698483,0.74,1;2;3;4;5;6;7;9;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;33;34;35;38;40;42;43;45;47;48;49;50;51;54;55;56;57;59;60;61;62;63;64;65;67;68;69;71;74;75;82;83;85;87;88;89;90;92;93;94;95;97;98;99;100,100
A0A179VCR2,0.11290322580645161,13;28;36;45;54;61;62,62,2.0193927025794984,1.339125946671772,0.96,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;42;43;44;45;46;47;48;49;50;51;52;53;54;56;57;58;59;60;61;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A1A0MX32,0.3508771929824561,3;7;10;14;15;18;19;21;30;32;33;34;36;37;38;40;44;46;50;56,57,2.213454633355141,1.0639777448583279,0.46,1;2;3;6;8;11;12;16;17;19;20;22;23;24;28;29;31;32;36;39;40;41;43;46;49;50;51;54;55;56;58;59;62;64;65;67;69;71;74;79;80;81;83;87;89;91,100
A0A1A0MY20,0.22807017543859648,6;7;17;25;28;32;36;39;41;44;45;46;55,57,2.282569072842598,1.2394668167960043,0.89,1;2;3;4;5;6;7;8;9;10;11;12;14;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;73;74;75;78;79;80;81;83;84;85;86;87;88;89;90;91;93;94;95;96;97;98;99,100
A0A1A0RF23,0.7021276595744681,1;2;3;4;5;6;8;9;10;11;12;13;16;19;21;23;24;25;26;27;28;31;32;33;34;35;36;37;38;39;41;43;46,47,2.5310000693798065,1.2840986560402126,0.88,1;3;4;5;6;7;9;10;11;12;13;14;16;17;18;19;22;23;24;25;26;27;28;29;30;32;33;34;35;36;37;38;39;40;41;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;67;68;69;70;72;73;74;75;76;77;78;79;80;81;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;100,100
