entry,nac_fraction_holo,nac_holo_idxs,n_confident_holo,prmsd_mean,prmsd_std,nac_fraction_apo,nac_apo_idxs,n_confident_apo
A0A0H3MCY6,0.39436619718309857,8;9;11;15;20;21;23;28;29;33;37;38;40;42;43;44;47;50;54;56;59;61;63;64;68;69;70;71,71,1.83995490193367,1.3270214682807262,0.89,1;2;3;4;5;6;7;9;10;11;12;13;16;17;18;20;21;22;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;52;53;54;56;57;58;59;60;61;62;63;64;66;67;68;69;70;71;72;73;74;75;76;77;78;80;81;82;84;85;86;87;88;89;90;91;92;93;94;95;96;98;99;100,100
A0A0H3MU55,0.15,11;12;16,20,2.9967678785324097,1.0944738475215905,0.48,1;2;4;5;6;9;10;11;12;14;17;21;22;27;28;29;30;34;38;40;44;45;54;57;58;59;61;62;66;67;69;70;71;72;73;74;75;79;80;84;85;88;90;92;93;94;96;97,100
A0A0H5BB76,0.12280701754385964,10;13;15;16;33;55;56,57,2.273674733042717,1.2760568716821932,0.1,40;41;48;52;58;68;76;78;80;91,100
A0A0H5NNV9,0.08163265306122448,16;36;47;48,49,2.6255650937557222,1.1383426700101087,0.01,86,100
A0A0H5RL48,0.2857142857142857,2;10;11;12,14,3.141492202281952,1.0342442682793238,0.32,1;3;6;8;9;10;11;16;19;20;21;26;31;33;34;36;41;43;50;51;53;54;62;72;75;80;82;84;86;94;95;98,100
A0A0H5RMP7,0.1,9;19,20,2.9135602831840517,1.0371141345590835,0.31,2;4;7;8;9;13;15;18;19;20;24;28;33;35;36;39;40;42;47;48;51;54;58;60;64;66;67;81;85;92;95,100
A0A0I9Z3I8,0.2978723404255319,7;9;11;13;14;20;23;27;29;30;31;34;36;42,47,2.522477914094925,1.0962503899930385,0.96,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;17;18;19;20;21;22;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A0J6VW20,0.3958333333333333,2;3;4;6;7;9;11;15;18;22;24;25;30;32;33;39;40;45;48,48,2.7747543621063233,1.6926202492497833,0.8,1;2;3;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19;23;24;25;26;27;29;30;32;34;35;36;37;38;39;40;42;43;45;46;48;49;50;51;52;53;54;55;57;58;59;61;62;64;66;67;68;69;70;71;72;73;74;76;78;79;80;81;82;83;85;86;87;88;89;90;92;93;94;95;98;99;100,100
A0A0J6VZP7,0.07142857142857142,9;24;29;49,56,2.3160334539413454,1.2399124141595639,0.56,2;3;6;9;11;12;16;17;20;21;22;23;24;30;31;34;38;39;40;41;42;44;45;46;47;48;49;50;51;52;54;58;60;61;63;65;66;67;69;70;71;73;75;76;77;79;80;81;83;88;89;91;93;96;98;99,100
A0A0J6WR15,0.047619047619047616,9;24;59,63,2.0639041024446487,1.175799312246067,0.06,2;10;63;78;86;94,100
A0A0J6Z0M9,0.2903225806451613,1;4;8;10;11;12;15;17;18;22;23;24;25;32;33;37;61;62,62,2.0699707859754564,1.2976192901586985,0.07,2;21;27;42;81;92;100,100
A0A0J8TWL2,0.38235294117647056,7;13;15;16;17;20;22;26;27;28;31;32;33,34,2.85212468624115,1.2051172002363542,0.59,1;2;4;5;6;7;8;9;10;11;13;15;16;17;18;19;22;24;25;26;27;28;29;31;32;34;35;36;37;39;40;41;47;49;53;55;57;58;59;60;61;63;65;66;67;68;70;72;73;74;77;84;85;87;88;91;93;95;100,100
A0A0J8TXD9,0.14285714285714285,9;13;14,21,2.8751560533046723,1.0722900184907356,0.37,1;2;3;5;9;10;12;13;14;17;20;22;24;25;32;37;39;40;43;45;51;57;62;68;69;70;73;76;77;80;81;86;87;88;97;98;99,100
A0A0K0X557,0.24,9;13;18;19;22;24,25,3.020921173095703,1.1803425392499545,0.87,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;19;21;22;23;24;25;26;27;28;29;30;31;32;33;35;36;37;40;41;43;44;45;46;47;48;49;51;52;53;54;55;56;57;58;60;61;62;63;64;65;67;69;70;71;72;73;74;75;77;78;79;81;82;83;84;85;86;87;88;89;91;92;93;94;95;96;97;98;99;100,100
A0A0K0XB28,0.03333333333333333,29,30,2.692341765165329,0.9795954208996099,0.18,13;14;16;22;30;33;38;39;48;53;57;62;64;88;90;95;97;98,100
A0A0K0XCM7,0.30303030303030304,3;9;12;13;16;21;25;28;30;31;33;34;35;45;52;53;54;55;64;66,66,1.98076198220253,1.117616265134023,0.24,5;11;14;16;21;25;26;36;42;46;49;50;56;57;61;66;67;76;77;82;85;95;97;100,100
A0A0L0JLL3,0.0,,7,3.0438801181316375,0.8612668928087309,0.0,,100
A0A0L0JTI1,0.16901408450704225,6;7;18;33;36;39;42;44;46;52;62;68,71,1.9295075398683548,0.9112388928692848,0.22,4;6;7;11;18;29;31;32;33;35;37;42;45;46;50;55;61;75;76;79;94;98,100
A0A0M2JYX2,0.08571428571428572,13;20;29;53;62;65,70,2.0472038733959197,1.302612129461243,0.03,61;81;91,100
A0A0M2WG04,0.11538461538461539,14;24;34;36;39;45,52,2.511969626545906,1.272723271740966,0.29,1;2;4;10;14;17;18;20;22;24;25;27;33;34;42;47;50;51;52;53;55;58;59;63;71;79;80;84;91,100
A0A0N9XFV2,0.3448275862068966,2;9;13;17;18;19;21;26;27;29,29,2.764778071641922,1.0179346761079766,0.31,5;6;8;10;12;17;18;20;22;24;25;26;28;33;35;38;39;40;45;48;55;56;62;68;69;74;76;91;93;95;100,100
A0A0N9YG13,0.21428571428571427,8;10;14;21;24;30;34;37;41,42,2.613718583583832,1.1359810014090257,0.52,1;2;3;4;6;8;9;12;13;15;18;20;22;23;24;26;32;35;37;40;43;44;46;47;49;50;51;52;53;58;61;64;65;66;67;69;72;73;74;75;77;78;79;85;86;89;91;92;93;95;96;100,100
A0A0Q2M080,0.42857142857142855,2;4;6,7,3.581980185508728,1.0575641552889838,0.35,7;13;18;19;20;30;32;33;37;40;41;42;44;53;54;55;58;60;65;66;68;69;76;78;81;84;85;89;90;91;92;95;96;98;100,100
A0A0Q2RTZ0,0.208955223880597,3;9;13;14;25;26;33;34;35;36;39;43;56;61,67,1.9047864943742752,1.241805293919197,0.18,1;6;9;12;15;23;24;28;29;30;42;45;51;54;64;85;90;92,100
A0A0U0WCI8,0.2375,3;10;13;19;24;34;35;38;40;48;49;56;58;61;64;65;75;77;78,80,1.6600737464427948,0.9105497794184568,0.34,2;3;4;11;13;15;16;25;26;28;29;31;35;37;40;42;48;49;50;54;55;58;59;62;65;66;70;72;76;78;79;92;94;95,100
A0A0U0ZG49,0.4307692307692308,1;2;4;6;8;9;12;20;21;26;27;28;33;39;41;44;45;47;48;49;51;53;54;58;60;61;64;65,65,2.1987477672100066,1.0092700936954908,0.75,1;2;3;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;22;23;24;26;27;31;32;34;36;37;38;43;44;45;46;47;49;51;53;54;56;57;58;59;61;62;63;65;67;68;69;72;73;74;75;76;77;78;79;82;83;84;85;86;87;88;89;91;92;94;96;97;98;99;100,100
A0A0U0ZGC0,0.3023255813953488,6;9;17;19;23;25;29;36;37;38;39;40;43,43,2.5926152265071867,1.0603275419698945,0.35,2;3;6;7;8;9;14;17;20;27;29;35;42;45;46;48;55;56;58;60;61;62;63;67;68;70;71;79;81;83;84;86;90;99;100,100
A0A0U0ZLV7,0.046875,22;42;58,64,2.069834238886833,1.2720493201627643,0.02,51;81,100
A0A0U0ZPX5,0.0,,10,3.08637300491333,0.9885792424367207,0.0,,100
A0A0U1D4T9,0.07142857142857142,9,14,3.297187330722809,1.184924272957702,0.51,2;3;6;7;8;9;11;13;15;16;23;29;32;33;34;38;44;46;47;48;51;53;54;55;56;57;59;60;61;64;65;67;70;72;73;75;78;79;80;82;85;87;88;91;92;93;95;97;98;99;100,100
A0A0U1DUP4,0.4696969696969697,6;9;10;13;16;17;20;21;22;24;27;29;31;32;33;37;41;43;46;48;49;50;51;52;55;57;59;61;63;64;66,66,2.2056134140491483,0.9976042944225584,0.39,3;5;6;9;12;15;19;21;22;24;25;26;36;37;39;40;42;43;46;48;53;55;56;58;59;61;62;63;64;67;70;71;78;79;85;91;96;99;100,100
A0A0U1E1C0,0.2833333333333333,5;9;19;20;25;28;30;34;36;39;42;48;49;54;56;59;60,60,2.2167198145389557,0.9803732400330171,0.82,1;3;4;5;6;7;8;9;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;29;30;32;34;35;37;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;70;71;73;74;76;77;79;80;81;82;83;86;87;89;93;94;95;97;98;99;100,100
A0A0U1Z2H3,0.3617021276595745,2;4;9;13;15;26;27;28;29;30;31;33;38;39;40;41;44,47,2.4245169162750244,1.0482354459855685,0.56,1;2;3;8;13;14;15;17;19;20;22;23;25;26;28;31;35;36;37;40;41;42;43;44;45;46;47;48;49;54;55;56;57;58;60;62;64;65;67;68;71;72;74;75;80;81;82;86;88;89;92;95;96;97;98;100,100
A0A100W5H8,0.11666666666666667,17;19;32;36;40;56;57,60,2.2572826457023623,1.3262786299632843,0.6,1;5;6;9;10;11;12;13;14;17;18;19;21;24;25;26;29;33;38;40;42;44;45;46;47;48;50;53;56;57;58;60;62;63;65;66;67;69;71;72;74;75;77;79;80;81;82;84;85;87;88;89;90;91;92;93;94;96;97;98,100
A0A100W5I0,0.4230769230769231,1;12;13;14;15;17;18;23;24;25;26,26,2.753838666677475,0.9609220587627539,0.4,7;8;9;13;14;15;16;19;22;23;25;26;28;30;34;35;37;40;42;43;47;49;52;53;54;58;59;62;63;64;66;69;70;74;77;81;84;85;93;99,100
A0A100WJQ5,0.15625,7;10;16;24;26;35;38;49;57;63,64,2.2158478653430937,1.0393875899641787,0.18,2;3;6;10;11;14;23;32;33;45;47;50;59;70;76;78;83;96,100
A0A100WL29,0.015151515151515152,12,66,2.011425505280495,1.1955190298708038,0.06,8;9;17;58;70;94,100
A0A117I9B3,0.0,,60,2.3310139346122742,1.2936348377453009,0.0,,100
A0A117I9Z0,0.0,,29,2.9996603500843046,1.3076422500409268,0.0,,100
A0A117IEQ2,0.20588235294117646,9;12;21;24;29;31;34,34,2.591509518623352,0.9549987905878384,0.22,2;4;5;6;7;9;17;23;26;28;34;36;39;44;55;56;63;65;71;83;92;94,100
A0A124DZH3,0.01818181818181818,42,55,2.5226709270477294,1.5806639308074857,0.01,47,100
A0A132PRD2,0.07142857142857142,44;46;47;52;67,70,1.8834255999326706,1.265124019020663,0.4,1;2;3;4;7;9;11;14;16;18;21;22;29;32;35;36;37;40;41;44;45;49;55;59;60;61;62;63;66;68;69;71;76;78;83;85;86;89;94;98,100
A0A132PS78,0.0,,24,2.7643602192401886,0.9728683128295421,0.0,,100
A0A143QSN8,0.0,,52,2.409344483613968,1.086652410154576,0.0,,100
A0A163Z098,0.2553191489361702,6;10;13;15;22;23;26;31;33;40;42;45,47,2.568899257183075,1.200782369541399,0.93,1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75;76;77;78;79;80;81;82;85;86;87;88;89;90;91;92;93;94;95;96;97;99;100,100
A0A164L8S1,0.3939393939393939,1;3;5;8;11;17;24;25;27;28;29;32;33;36;37;44;49;51;52;53;56;57;58;62;64;65,66,2.1166101551055907,0.9640358350073032,0.56,3;6;10;11;12;13;15;19;20;21;22;25;26;28;30;32;33;35;36;39;40;43;48;50;52;53;54;55;56;58;59;60;61;62;66;67;68;69;71;72;73;78;79;83;85;87;88;89;90;91;92;93;94;95;98;100,100
A0A164L8T1,0.273972602739726,7;8;17;21;24;29;33;35;38;39;44;45;48;52;54;61;66;67;68;70,73,1.6070843350887298,1.0038119271110677,0.17,14;18;31;37;38;54;65;66;70;74;76;77;78;86;87;91;98,100
A0A172UHW8,0.2,1;3;5;12;14;16;17;24;31;33;34;49,60,2.3351811534166336,1.4741003546058409,0.02,8;25,100
A0A178CV43,0.2857142857142857,8;12;13;14,14,3.5992350578308105,1.249862178867221,0.46,1;3;5;7;9;10;11;18;20;22;23;25;30;32;34;37;38;42;49;51;52;53;55;56;59;61;63;64;65;68;70;73;74;77;80;81;82;83;85;86;88;92;94;98;99;100,100
A0A178LTI6,0.35384615384615387,6;12;14;15;18;22;23;24;25;30;31;32;34;36;39;41;42;44;53;54;55;59;65,65,2.227576537132263,1.2129552342518717,0.74,1;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19;23;24;25;27;28;30;31;32;33;34;36;37;38;39;40;41;43;44;46;47;48;49;50;51;52;54;55;57;58;62;64;65;66;67;68;70;71;78;80;81;83;84;85;86;87;88;89;90;91;93;94;95;96;97;99;100,100
A0A179V396,0.3902439024390244,3;9;10;11;14;17;19;23;25;28;31;33;34;38;39;40,41,2.521726884841919,0.9609904814969715,0.64,1;2;3;5;6;7;9;11;13;15;16;17;19;21;22;24;25;27;29;30;32;34;35;37;38;42;45;47;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63;65;66;67;69;71;72;73;74;75;77;81;82;84;87;88;89;91;93;95;96;98,100
A0A179V451,0.2727272727272727,3;5;9,11,2.9901325833797454,0.911343127593071,0.12,8;10;19;25;33;44;54;63;70;73;76;96,100
A0A179VA95,0.0,,12,3.414989582300186,1.0482645845976142,0.0,,100
A0A179VCR2,0.015384615384615385,65,65,1.9958442026376724,1.2001003040100402,0.07,3;15;24;32;34;73;82,100
A0A1A0MX32,0.1,6;19;28;30;48;59,60,2.2035619908571245,1.3369831157751728,0.01,80,100
A0A1A0MY20,0.11864406779661017,3;10;22;31;35;47;51,59,2.105073012113571,0.9427035592697731,0.4,1;3;9;10;14;16;17;21;22;23;29;30;37;41;42;43;45;46;47;48;55;56;58;59;66;69;70;71;73;78;82;84;85;86;88;89;90;97;98;100,100
A0A1A0RF23,0.25,2;4;6;15;16;20;23;29,32,2.67508882522583,0.976641075597761,0.16,3;13;15;19;31;33;35;43;44;50;59;64;66;72;87;97,100
A0A1A0RF29,0.08823529411764706,13;18;27;38;50;56,68,1.8284708034992219,1.1658623349303903,0.24,2;4;5;8;10;13;17;19;22;26;36;37;38;39;47;49;51;54;61;65;70;73;91;95,100
A0A1A0V6S5,0.12,1;12;20;34;38;40,50,2.38023746073246,1.1442631928063218,0.18,2;11;24;31;32;36;38;41;49;59;65;70;72;79;81;82;89;90,100
A0A1A0VBY7,0.125,8,8,3.5342030084133147,0.9806568810780675,0.4,1;8;9;11;13;17;27;29;36;41;42;43;45;47;49;51;52;53;55;56;58;61;65;66;67;68;70;71;77;79;80;81;82;84;85;86;88;89;96;97,100
A0A1A0VEQ6,0.09090909090909091,4;5;10;14;42;61,66,2.054246304035187,1.200619144920125,0.01,13,100
A0A1A0VZR1,0.10526315789473684,12;13;18;22;23;27,57,2.323073496222496,1.3075992437745159,0.3,4;5;9;11;14;16;17;20;22;25;27;28;32;41;42;46;47;48;49;53;54;57;58;61;67;77;82;92;93;98,100
A0A1A1WCA4,0.32432432432432434,7;11;12;14;16;22;23;24;26;29;33;35,37,2.604179799556732,1.1018799435266016,0.54,2;5;6;8;11;12;13;14;16;18;20;23;24;26;28;30;31;32;33;34;35;37;38;40;41;42;45;46;48;51;54;56;57;58;59;60;64;65;75;79;80;81;84;87;89;90;91;92;93;94;96;97;98;99,100
A0A1A1WCB1,0.10810810810810811,12;26;28;37,37,2.6655078506469727,1.070859233697442,0.45,1;2;5;6;8;9;10;11;14;15;17;18;19;25;26;28;29;33;34;35;36;39;42;45;46;50;52;54;56;60;61;63;70;71;72;74;77;82;85;87;88;95;97;99;100,100
A0A1A2DP38,0.6981132075471698,1;3;4;5;7;12;14;15;16;18;21;22;23;24;25;26;27;28;29;30;31;33;34;35;36;38;39;40;41;42;45;46;47;49;50;51;52,53,2.5528624486923217,1.4152583105507894,0.77,1;2;3;4;5;6;7;8;10;12;13;14;15;16;17;18;19;21;22;24;25;26;27;28;29;30;31;32;33;34;36;37;38;40;41;42;43;44;45;46;47;50;52;53;54;55;56;57;58;59;60;61;62;65;66;67;69;70;71;72;73;76;77;80;81;82;83;86;87;88;89;92;94;95;97;98;100,100
A0A1A2EVY2,0.08888888888888889,27;29;34;42,45,2.4767010486125947,1.2946443985457399,0.52,1;2;3;4;8;9;11;12;13;14;16;17;18;21;23;25;28;30;31;32;34;35;38;41;44;45;46;52;53;54;58;60;66;67;68;71;72;74;79;80;81;83;86;89;90;91;93;94;97;98;99;100,100
A0A1A2NZX0,0.3488372093023256,2;5;11;14;16;18;23;29;32;33;34;37;41;42;43,43,2.5856728625297545,1.2122095987035728,0.74,2;4;6;7;8;10;11;12;13;14;15;17;18;19;22;24;25;26;29;30;31;32;34;35;37;38;39;40;41;42;43;45;46;48;50;51;52;53;54;56;57;58;59;60;62;63;64;66;70;71;73;74;75;76;77;78;79;81;82;83;84;85;87;88;89;90;91;92;94;95;96;97;98;99,100
A0A1A2P0A6,0.04838709677419355,3;8;48,62,2.1531536626815795,1.294172605799215,0.03,56;70;92,100
A0A1A2SD60,0.014705882352941176,10,68,2.101737002134323,1.2817200327570568,0.01,61,100
A0A1A2SGC1,0.21428571428571427,1;10;13,14,3.307620929479599,1.0786928749159257,0.25,2;3;6;19;32;36;43;46;50;51;57;58;65;66;68;71;74;75;78;82;84;85;88;93;100,100
A0A1A2SKN5,0.22058823529411764,4;10;15;25;27;38;40;45;47;48;52;54;57;65;67,68,2.0341059720516204,1.0153123094562984,0.55,2;3;4;5;7;8;9;11;12;13;14;15;16;17;18;19;21;25;27;31;32;33;34;36;37;39;41;45;46;48;50;51;52;54;55;56;57;59;60;64;65;67;68;70;71;74;76;77;78;80;82;85;86;88;91,100
A0A1A2SQA4,0.20754716981132076,6;23;41;42;45;47;48;50;51;52;53,53,2.56034818649292,1.3190241722933715,0.54,1;2;4;5;6;7;8;9;10;11;12;14;16;18;19;21;22;23;24;25;28;30;31;32;35;37;38;39;40;43;45;47;48;49;51;52;55;56;58;59;60;61;62;66;72;80;81;83;84;91;93;96;98;100,100
A0A1A2STK0,0.1111111111111111,5,9,2.988138333559036,1.0266214732469205,0.36,2;4;5;7;10;13;16;17;20;24;25;28;31;36;37;38;41;45;46;49;50;52;53;60;63;64;67;72;73;74;79;80;86;89;97;99,100
A0A1A2UBP1,0.16393442622950818,5;7;17;21;26;36;40;51;55;60,61,2.1987858283519746,1.1335448237837646,0.56,1;3;5;7;8;9;10;11;12;13;15;16;17;18;19;21;23;26;29;31;32;33;35;40;41;42;47;48;50;51;53;55;56;57;59;60;63;64;67;68;69;70;73;75;76;78;81;83;86;87;88;92;94;95;96;100,100
A0A1A2VM45,0.0,,17,3.0518538081645965,1.0817426054276018,0.0,,100
A0A1A2YRQ4,0.21428571428571427,3;13;14,14,3.4581308603286742,1.110522277959364,0.84,1;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32;33;35;36;37;39;40;41;42;43;44;45;46;48;49;50;51;52;53;54;55;56;58;60;61;62;63;64;65;70;72;73;74;75;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;93;94;95;96;98;99;100,100
A0A1A2YVQ7,0.08571428571428572,18;25;32;36;47;58,70,1.853903401494026,0.9317210564274688,0.0,,100
A0A1A2YYV5,0.0,,51,2.7069083082675935,1.558307593274807,0.0,,100
A0A1A2Z2J8,0.29333333333333333,2;4;6;8;9;16;20;23;27;30;38;40;41;43;45;46;54;56;58;60;64;67,75,1.7141128921508788,0.9683460991318843,0.54,2;3;4;10;11;12;14;15;16;17;18;19;21;22;23;24;26;28;31;32;34;37;39;40;41;43;44;48;50;51;52;53;54;55;57;58;59;60;61;63;68;69;73;76;78;81;84;86;87;89;90;91;95;99,100
A0A1A2Z8H6,0.25,1;4;6;8;24;28;35;36;40;43;45;48,48,2.4379278516769407,1.0407992691174515,0.52,1;3;4;8;9;10;12;15;16;18;20;22;23;24;25;26;28;33;35;38;41;42;43;46;47;49;50;51;54;57;60;63;65;66;68;69;73;74;75;76;77;79;80;84;85;86;87;88;91;92;93;96,100
A0A1A2ZG36,0.16666666666666666,6;11;25;27;30;31;44;46;50;51,60,2.224062094092369,1.150698556485954,0.52,1;2;4;5;7;8;10;11;12;14;15;16;19;21;25;26;27;31;35;36;37;38;39;40;41;44;46;48;49;53;55;58;65;67;69;70;72;73;75;77;78;79;80;81;82;88;91;92;93;94;95;99,100
A0A1A3BEU1,0.24324324324324326,11;14;15;16;23;29;30;34;35,37,3.1024901646375658,1.4402855973189614,0.23,4;6;9;11;18;22;24;37;46;48;50;56;57;65;68;72;73;76;78;87;88;96;97,100
A0A1A3C4T0,0.17391304347826086,8;9;16;19;27;31;34;36,46,2.338963166475296,1.3432565102287957,0.23,2;10;11;16;30;42;46;47;48;62;64;65;66;76;81;84;85;86;87;92;96;97;100,100
A0A1A3GZZ6,0.25,11;15;16;18;20;22;30;32,32,2.6337152659893035,0.9286213268964078,0.25,1;6;7;9;10;13;15;16;19;20;22;24;25;26;29;35;36;43;47;51;52;57;59;71;91,100
A0A1A3H185,0.16326530612244897,6;16;18;19;25;29;31;42,49,2.508649351000786,1.278445008122676,0.01,74,100
