uniprot_id	nac_fraction_holo	nac_holo_idxs	n_confident_models	prmsd_mean	prmsd_std	nac_fraction_apo	nac_apo_idxs
A0A1A3GZZ6	0.4	9;10;16;17;18;20;21;22;24;26;29;30	30	2.883364880084992	1.0331080928540486	0.81	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32;34;35;36;37;38;39;40;41;42;43;45;46;47;49;50;51;52;53;55;56;57;59;60;61;62;63;64;65;66;69;71;72;73;74;76;77;80;82;83;84;86;87;88;89;91;92;93;94;96;97
A0A1D8GAR9	0.3170731707317073	3;4;5;7;14;15;19;26;32;35;38;40;41	41	2.544061897993088	1.013562643696252	0.58	5;6;8;9;10;11;12;14;15;16;17;18;19;20;21;24;25;27;29;30;34;35;36;37;41;42;43;44;46;49;50;51;53;56;58;60;61;62;63;64;66;67;68;70;73;74;78;84;87;89;90;91;92;94;95;97;98;100
A0A1E3RBW0	0.4	2;4;7;8;12;13;14;17;21;24;30;31;32;36;37;40	40	2.676327169537544	1.2705995504063752	0.7	2;6;7;8;9;10;11;12;13;14;15;17;18;19;20;21;22;23;24;27;28;29;30;31;32;33;34;36;37;38;39;41;43;46;47;48;49;50;51;52;53;54;56;57;58;59;60;61;62;63;64;66;68;70;75;77;78;80;82;83;84;85;86;87;89;90;94;95;96;100
A0A1G6PJB6	0.3050847457627119	7;11;19;22;24;25;30;32;35;39;48;49;51;54;56;57;58;59	59	2.1404023289680483	1.278568775883398	0.54	1;2;3;6;7;8;12;15;17;19;20;22;23;26;27;28;29;31;32;34;37;39;41;42;43;44;46;48;49;50;51;52;53;54;56;63;65;67;68;69;73;75;76;78;79;80;84;85;87;88;93;94;98;99
A0A1J0VT15	0.3709677419354839	3;4;6;8;10;24;26;28;29;30;32;35;36;38;39;46;48;50;51;56;57;59;61	62	2.0756436485052108	1.022093102627054	0.8	1;2;3;4;7;8;10;11;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;32;33;35;36;37;38;39;41;42;44;45;46;48;49;50;51;52;53;54;55;56;58;59;60;61;62;64;65;66;67;68;69;71;72;74;75;76;77;78;79;81;82;83;84;86;87;88;90;91;92;93;94;95;97;98;99
A0A1S1LFP5	0.4	6;7;8;9;13;17;19;22;24;27;28;29;30;33;38;39	40	2.5556935799121856	0.9898705203846236	0.84	1;2;3;4;5;6;7;8;9;11;12;13;14;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;37;38;39;40;41;42;44;45;46;47;49;50;51;52;53;54;55;56;57;58;59;60;62;63;64;65;66;69;71;72;73;74;75;76;77;78;79;81;82;84;85;86;87;88;89;90;92;95;97;98;99;100
A0A1S1LZ61	0.4423076923076923	3;6;7;11;12;13;15;17;21;26;27;30;32;33;35;37;38;39;41;47;49;51;52	52	2.440345879793167	1.1244263591820838	0.76	1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;21;22;23;24;25;26;28;29;30;31;32;33;34;36;39;42;43;44;45;46;47;48;49;50;51;53;54;55;56;59;60;61;62;63;65;66;68;70;72;73;74;75;76;77;79;80;81;82;83;87;88;89;90;93;94;97;98;99;100
A0A1U3MWT7	0.3333333333333333	4;5;7;8;18;19;22;24;25;28	30	2.773100222349167	1.014347719599119	0.56	1;2;3;5;6;7;9;11;12;15;16;17;23;25;26;27;29;30;31;33;37;38;39;43;44;50;51;52;53;55;57;58;59;61;62;63;64;65;66;68;69;70;71;73;77;79;81;82;86;87;89;90;94;97;99;100
A0A1X0AYB7	0.3469387755102041	6;22;23;24;27;29;30;31;32;36;37;38;41;42;44;47;49	49	2.516330581903458	1.2589540447970489	0.75	1;2;3;4;5;6;7;9;10;11;14;15;17;18;19;23;24;25;26;27;29;31;32;33;35;36;38;39;40;41;42;44;45;46;47;48;51;52;57;58;59;60;61;62;63;64;65;66;67;68;69;70;72;73;74;75;76;77;78;79;80;82;83;84;86;88;89;91;92;93;94;95;97;98;100
A0A1X0ED97	0.5333333333333333	1;5;11;12;13;15;16;17;20;21;22;23;24;25;28;30	30	2.9126651203632354	1.0943997413033546	0.95	1;2;3;4;5;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;82;83;84;85;86;87;90;91;92;93;94;95;96;97;98;99;100
A0A1X1U567	0.3720930232558139	5;6;7;9;12;15;16;19;23;24;25;27;28;30;33;34	43	2.650410632491112	1.0768873745968977	0.65	1;3;4;5;6;7;8;9;10;11;13;14;15;18;19;20;22;23;24;25;26;27;29;30;31;33;34;36;38;41;43;48;49;50;51;54;55;57;58;60;61;62;63;64;65;66;67;69;71;73;75;76;77;78;85;88;89;90;91;92;93;94;95;96;97
A0A1X1WD57	0.2777777777777778	8;9;15;17;24;25;29;35;39;41;45;46;47;50;54	54	2.288895215988159	1.3072036679991008	0.63	1;2;3;4;5;6;7;8;10;11;12;14;15;17;18;19;20;21;22;24;27;30;31;32;36;37;38;40;41;42;43;45;46;47;48;49;50;51;53;55;57;61;63;64;66;67;69;70;71;74;75;77;78;79;80;83;84;87;88;89;90;98;100
A0A1Y2NRV5	0.3488372093023256	1;12;13;14;15;20;24;26;27;36;37;38;39;42;43	43	2.6618899309635164	1.2147955300033395	0.9	1;2;3;4;5;6;7;8;9;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;64;65;66;68;69;70;71;72;73;74;75;77;78;79;80;81;83;84;86;87;88;89;90;91;93;94;95;96;97;98;99;100
A0A1Y5PCF7	0.2857142857142857	3;4;8;13;15;18;20;23;28;32;39;42;44;48	49	2.542218044400215	1.317063485287204	0.85	1;2;3;4;5;6;7;8;10;11;12;13;14;16;17;18;19;20;21;22;23;24;26;28;29;30;31;32;33;34;35;36;37;39;40;41;42;44;45;46;47;48;49;51;52;53;54;55;56;57;58;59;61;62;64;65;66;67;68;69;70;71;72;73;74;76;78;79;81;82;83;84;85;87;88;89;90;92;94;95;96;97;98;99;100
A0A286MPQ6	0.2777777777777778	3;8;14;15;19;20;27;29;30;34;36;38;41;44;48	54	2.4550692987442018	1.1433123449106497	0.64	2;3;4;5;7;8;10;11;12;13;14;15;17;18;20;22;24;25;26;27;29;30;31;32;36;37;38;39;41;43;44;45;46;48;50;51;52;55;58;60;62;63;64;65;67;68;69;71;72;75;77;80;82;84;87;88;89;90;91;93;96;97;98;99
A0A370I008	0.3636363636363636	3;6;11;13;14;17;18;21;28;29;30;33;36;39;40;43	44	2.466199858188629	1.2338545102874467	0.84	2;3;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;32;33;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;54;55;57;58;60;61;62;64;65;68;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;88;89;90;91;92;93;94;97;99;100
A0A375YKM9	0.3272727272727272	11;12;15;16;24;25;28;29;31;38;41;44;47;48;50;51;54;55	55	2.171877843141556	1.2461059518025934	0.59	1;2;3;4;5;6;8;11;13;14;15;17;18;19;21;23;24;26;27;28;29;30;31;32;35;36;40;41;42;44;46;48;49;51;54;55;58;59;60;61;62;63;64;65;67;68;72;74;75;77;78;79;83;84;86;89;90;95;100
A0A3S4RS92	0.425531914893617	3;6;8;9;10;12;15;17;20;23;25;27;28;31;34;35;38;45;46;47	47	2.4443632912635804	1.072939114593748	0.72	2;3;4;5;6;7;8;9;12;13;14;15;16;17;18;21;22;23;24;25;26;28;29;30;32;33;34;35;36;37;38;40;41;43;44;45;46;47;48;50;51;53;54;55;58;59;61;62;63;64;65;66;68;70;72;73;74;75;77;78;80;81;82;83;85;87;89;90;91;97;98;99
A0A401YST3	0.3658536585365853	1;6;8;9;12;13;17;19;20;22;32;38;39;40;41	41	2.708688642978668	1.1510721458712028	0.83	1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;18;19;20;21;22;24;25;26;27;28;29;30;31;32;33;34;36;37;38;39;40;41;42;43;46;47;48;49;50;51;52;53;54;55;56;59;60;61;62;63;64;66;67;69;70;71;72;73;77;78;79;80;81;83;84;85;88;89;90;91;92;93;94;95;96;97;98;100
A0A498PZU2	0.3684210526315789	2;5;10;11;12;26;27;28;29;30;31;34;35;36	38	2.831906352043152	1.2001535777707035	0.93	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;81;82;83;84;87;88;89;90;91;92;93;94;95;96;99;100
A0A498PZZ1	0.4081632653061224	1;2;4;7;8;12;14;15;21;22;23;24;25;26;27;28;29;39;40;41	49	2.438270678520203	1.1827993784596862	0.47	2;3;5;6;11;12;13;14;15;16;19;21;22;23;28;29;30;31;32;35;36;40;41;45;47;48;51;52;53;60;62;68;69;70;74;75;76;78;79;81;86;90;93;96;97;98;100
A0A4R1FSR2	0.3061224489795918	1;2;9;15;16;18;21;22;25;29;37;43;44;47;49	49	2.532873773574829	1.4364015007696336	0.63	1;2;7;8;10;11;13;14;15;17;18;19;21;22;24;25;26;27;28;30;31;33;34;35;37;39;40;41;42;45;50;51;52;54;55;56;57;58;60;61;63;64;65;66;68;72;73;76;77;79;80;81;82;84;85;87;89;90;91;92;94;96;97
A0A5B1BH70	0.3333333333333333	1;8;13;15;19;20;21;25;29;32;39;40;42;46;47;48;50	51	2.3029750430583955	1.215091877138599	0.8	1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;17;18;19;20;21;23;24;25;26;27;28;29;30;31;32;33;34;35;37;39;40;41;42;43;44;45;46;47;48;49;50;55;56;57;58;59;60;61;62;64;65;67;69;70;71;73;75;76;78;80;81;82;83;84;85;86;87;88;89;90;91;92;93;98;99
A0A6G3SLA6	0.3684210526315789	1;5;9;13;18;20;23;25;28;29;33;34;37;38	38	2.703276914358139	1.156926826389139	0.8	1;2;3;6;7;8;9;11;13;14;15;16;19;20;21;22;23;24;25;26;27;30;31;33;34;35;36;37;38;39;40;41;42;43;44;47;48;49;50;51;53;54;55;56;57;58;59;62;63;64;65;66;67;68;69;70;71;73;74;76;80;81;82;83;84;85;86;88;89;90;91;92;93;94;95;96;97;98;99;100
A0A6G9XT36	0.3396226415094339	2;6;8;11;12;14;21;23;25;26;28;32;35;39;44;45;46;47	53	2.2104691165685653	1.198220256095292	0.85	1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;24;25;26;27;28;29;30;32;33;34;35;36;37;38;39;40;43;44;45;46;47;48;49;51;52;53;56;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;74;75;76;77;78;79;80;82;83;84;85;86;88;89;90;92;93;96;97;98;100
A0A7I7JNU6	0.3870967741935484	3;5;7;11;14;16;17;21;22;27;29;31	31	2.8187861585617067	1.1530194083872296	0.94	1;3;4;5;6;7;8;9;10;11;12;14;15;16;17;18;19;20;21;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;70;71;72;73;74;75;76;77;78;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
A0A7I7LJC3	0.3137254901960784	6;10;15;16;22;28;29;31;37;38;39;40;41;45;46;51	51	2.423221220970154	1.3471981396167014	0.5	3;5;7;8;9;10;11;12;15;16;19;21;23;24;25;28;30;32;35;36;37;40;41;42;43;44;45;47;52;53;54;56;59;64;65;66;68;69;72;75;79;80;85;86;87;89;90;95;98;100
A0A7I7Q331	0.5	4;5;6;7;10;11;14;15;16;18;21;22;26;27;28;30;35;36;37;38;39;41;44;50;51;52	52	2.3292341768741607	1.1119922611376134	0.85	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;27;28;30;31;32;33;34;36;38;39;41;43;45;46;47;48;49;50;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;73;74;75;76;77;78;81;82;83;84;85;86;87;88;90;91;92;94;95;96;99;100
A0A7I7UBW3	0.3555555555555555	1;3;7;11;13;17;22;26;29;31;34;35;36;40;42;44	45	2.7177498078346254	1.324546797011957	0.68	1;3;5;6;7;8;9;12;13;14;15;16;17;19;20;21;22;23;24;27;28;29;30;31;34;35;36;38;39;41;42;43;45;46;47;48;49;50;51;54;55;56;57;59;60;61;62;63;69;71;73;75;76;77;78;79;80;81;85;87;88;90;91;94;96;97;99;100
A0A7I7X9S2	0.3584905660377358	4;8;10;11;14;18;19;22;28;29;30;35;40;41;46;48;50;51;52	53	2.22927638232708	1.2479707029126748	0.75	1;2;3;4;5;6;7;10;11;12;13;14;15;16;18;19;20;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;45;47;48;50;51;52;54;57;59;60;61;62;63;65;66;68;69;70;71;73;75;76;77;78;79;82;85;86;87;88;89;90;91;93;98;99;100
A0A7I7XXG0	0.3181818181818182	8;18;19;21;25;27;29;31;32;37;38;39;42;43	44	2.5835851192474366	1.1253833994455325	0.6	2;5;6;7;10;12;14;15;16;18;20;21;22;24;27;28;29;30;34;35;37;38;39;40;42;43;45;47;48;49;50;51;52;56;59;60;61;63;64;65;66;67;68;71;72;73;77;78;79;86;87;88;91;92;93;94;95;96;97;99
A0A7K3LE40	0.3541666666666667	1;2;7;9;10;20;25;32;35;36;37;38;39;42;43;46;48	48	2.491676870584488	1.1266234770216637	0.85	1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;24;26;27;28;29;30;32;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;55;56;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;82;83;84;85;86;87;88;89;92;93;94;95;96;97;98;99;100
A0A7V8RXZ3	0.3333333333333333	4;6;9;16;17;19;21;24;26;27;29;30;31	39	2.841516122817993	1.2475546235873431	0.78	1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;18;19;20;21;23;24;26;27;28;30;31;32;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;51;52;53;54;55;56;57;58;60;61;64;66;69;70;71;72;73;74;75;76;77;78;80;81;82;84;85;86;87;88;90;91;96;99;100
A0A829MDQ7	0.2916666666666667	3;5;7;9;18;19;21;22;29;34;37;43;45;46	48	2.387022058963776	0.9975146793636468	0.67	1;3;4;5;6;8;9;10;12;13;14;15;19;21;22;23;24;26;27;28;29;30;31;32;33;39;40;43;44;46;47;48;49;50;52;54;55;56;57;58;59;60;64;65;66;67;68;69;71;72;73;74;75;77;81;83;84;85;87;88;89;90;91;92;96;98;100
A0A829Q1V2	0.3555555555555555	3;9;12;16;17;18;21;22;26;27;30;35;36;38;39;41	45	2.539567596912384	0.9882740759414896	0.85	1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;17;18;19;20;22;23;24;25;26;27;28;29;30;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;49;50;51;52;53;54;56;57;58;59;61;62;64;65;67;68;70;72;73;75;78;79;80;81;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
A0A846XPH2	0.4186046511627907	4;6;7;10;11;12;15;16;19;23;24;27;35;36;37;38;42;43	43	2.498336979150772	1.1709691490888872	0.65	1;2;4;6;7;9;10;11;12;13;14;15;16;17;18;19;21;22;23;24;25;26;28;31;32;34;35;38;40;42;44;50;51;52;53;55;58;59;60;61;62;63;65;66;67;68;70;71;75;76;78;79;82;84;85;86;87;89;91;93;94;95;96;99;100
A0A8E2LPD0	0.3265306122448979	5;8;11;20;21;22;25;27;28;29;32;35;36;37;40;42	49	2.485604461431503	1.0762080926997089	0.87	2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;43;44;45;46;47;48;49;50;51;52;53;55;56;57;58;59;60;61;62;63;64;65;66;69;70;71;72;74;75;76;77;78;79;80;81;82;83;84;85;88;89;90;92;93;94;97;98;99;100
A0A927MND6	0.375	3;4;8;9;10;12;13;15;18;24;27;31	32	2.700090959072113	1.0955304210635863	0.86	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20;21;22;24;25;26;27;28;29;31;32;33;34;35;36;37;38;39;40;41;42;43;45;46;47;48;49;50;52;53;54;56;58;59;60;61;62;63;64;65;67;68;69;70;71;72;74;75;76;78;79;80;82;83;85;86;87;88;89;91;92;93;94;95;96;97;98;99
A0A934NT38	0.4727272727272727	1;2;6;9;11;12;16;19;20;21;22;24;25;27;29;31;33;35;36;37;38;39;43;46;50;53	55	2.022691842317581	0.6975997850680825	0.91	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;50;52;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;74;75;76;77;78;79;80;81;82;84;86;87;88;89;91;92;93;95;96;98;99;100
A0AA37PJ36	0.3695652173913043	2;3;6;10;13;14;15;18;21;23;26;29;32;36;38;39;43	46	2.7147407937049866	1.3769057930945945	0.72	1;2;3;4;5;7;9;10;11;12;13;14;16;17;18;19;20;21;22;24;25;27;28;32;33;34;35;36;38;39;40;41;42;44;45;48;49;50;51;52;53;54;55;56;58;59;60;61;62;63;66;67;68;69;73;74;76;77;78;81;82;83;84;85;86;87;89;92;93;95;96;98
A0AA37PRM7	0.3684210526315789	2;5;7;8;9;13;15;16;17;20;21;23;29;33	38	2.7359607112407685	1.127824327446283	0.77	2;3;4;5;7;8;9;10;11;12;13;16;17;18;20;21;22;23;25;26;27;28;30;31;32;33;34;36;37;38;39;41;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;60;62;63;64;66;67;68;69;70;71;72;74;76;77;78;79;80;83;84;85;90;91;92;93;94;95;96;97;98;100
A0AA91EXD2	0.3636363636363636	4;5;9;11;12;18;20;23;24;26;27;32	33	2.936196078062057	1.3136852072911676	0.73	1;2;3;4;5;6;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;28;29;30;31;32;33;34;36;37;38;41;42;43;45;47;51;52;54;56;57;58;59;60;61;62;65;66;67;68;69;71;73;75;76;77;79;81;82;84;85;86;89;90;92;93;95;96;97;98;99;100
A0AA91M3B5	0.2909090909090909	2;4;8;12;15;19;20;26;29;32;36;39;48;51;52;55	55	2.229408619999885	1.1920277825875063	0.85	1;2;3;4;5;6;7;8;10;11;13;14;15;16;17;19;21;22;23;24;25;26;27;28;29;30;31;32;33;34;36;37;38;39;40;43;44;46;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63;64;65;66;67;68;69;70;72;73;74;75;76;77;78;80;81;82;83;84;85;86;87;88;89;90;92;95;96;97;98;99;100
A0AAD1I0L4	0.40625	1;2;4;5;7;13;14;17;20;22;26;29;32	32	2.9517810940742493	1.2143592144540898	0.5	1;2;4;7;8;9;10;14;15;16;17;20;21;24;26;28;29;30;32;34;35;40;43;44;49;50;51;52;53;54;56;57;58;62;69;71;73;74;75;77;78;81;82;83;86;89;94;95;96;97
A0AAD1I1H5	0.3888888888888889	4;8;9;11;14;16;17;19;20;21;25;27;32;33	36	2.742358142137528	1.1253366193131908	0.96	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;64;65;66;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;89;90;91;92;93;94;95;96;97;98;99;100
A0AAI8U017	0.3714285714285714	3;4;6;7;8;11;12;13;16;21;26;31;35	35	2.842206736803055	1.3089260056020489	0.8	1;2;3;4;5;6;7;9;10;11;12;13;15;16;17;18;19;20;21;22;23;27;28;29;30;32;34;35;36;38;39;40;41;42;43;44;46;48;49;51;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;73;75;76;78;79;82;83;84;85;86;87;90;91;92;93;94;95;96;98;99;100
A0AAU4K3W1	0.3469387755102041	4;5;7;9;13;16;17;19;27;30;32;33;34;41;43;45;46	49	2.418735955953598	1.172023657719377	0.96	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;81;82;83;84;85;86;87;89;90;91;92;93;94;95;96;98;99;100
A0AB72XQA2	0.2916666666666667	2;3;5;6;7;13;27;28;33;34;41;45;47;48	48	2.4428991258144377	1.2399935554183656	0.7	3;4;5;6;7;8;9;11;14;15;16;17;19;20;22;24;26;27;28;29;31;32;36;38;39;40;41;42;43;45;46;47;48;49;50;51;53;55;57;58;59;60;61;64;65;67;68;69;71;72;73;74;76;77;78;79;81;82;83;84;85;86;87;89;90;94;95;96;99;100
A0AB73LM64	0.3818181818181818	3;4;5;7;13;18;19;24;26;27;31;33;37;44;45;46;48;49;52;53;55	55	2.37208377122879	1.0858614486990277	0.82	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20;21;22;23;25;26;27;28;29;30;31;32;33;35;37;38;39;41;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;61;62;63;66;67;69;70;71;72;73;74;75;76;77;78;80;81;82;83;84;87;88;89;90;94;95;96;97;98;99;100
E5XP76	0.4358974358974359	2;3;5;7;9;10;12;14;19;22;26;27;28;31;32;35;36	39	2.7201156222820284	1.22520408585413	0.85	1;2;3;7;8;9;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;27;28;29;30;32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;49;50;51;52;53;55;56;57;58;59;61;62;63;65;67;69;70;72;73;74;75;76;77;78;79;80;82;83;84;85;86;87;89;90;91;92;93;94;95;96;97;98;99;100
K0EY54	0.5428571428571428	2;3;4;5;7;9;12;14;16;17;20;21;25;26;27;29;31;33;35	35	2.7032338309288027	1.0802427306134876	0.94	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;74;75;76;77;78;79;80;81;82;85;86;87;88;89;90;92;93;94;95;96;98;99;100
V5XIA1	0.3333333333333333	3;5;6;10;17;19;21;22;25;31;32;34;37;40;44	45	2.6189860212802887	1.254007475072189	0.61	1;3;4;5;6;7;8;9;10;16;17;18;19;20;21;22;23;24;25;26;28;29;31;32;34;35;38;41;42;43;44;45;46;48;49;50;52;54;56;57;58;62;63;65;66;68;70;71;72;76;77;80;81;82;83;87;88;94;96;98;100
