entry,nac_fraction_holo,nac_holo_idxs,n_confident_holo,prmsd_mean,prmsd_std,nac_fraction_apo,nac_apo_idxs,n_confident_apo
A0A286MPQ6,0.4791666666666667,1;3;4;6;7;8;9;10;14;15;16;17;20;21;24;29;33;34;36;39;41;44;46,48,2.7614387214183806,1.430952675450116,0.64,2;3;4;5;7;8;10;11;12;13;14;15;17;18;20;22;24;25;26;27;29;30;31;32;36;37;38;39;41;43;44;45;46;48;50;51;52;55;58;60;62;63;64;65;67;68;69;71;72;75;77;80;82;84;87;88;89;90;91;93;96;97;98;99,100
A0A2U9PXP1,0.6756756756756757,2;7;8;10;11;12;13;14;16;17;20;21;22;23;25;26;28;29;30;31;32;33;34;35;37,37,2.719731525182724,1.230415523387811,0.81,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;28;29;30;32;33;34;35;36;37;38;39;41;42;43;44;45;47;48;49;50;52;55;56;57;58;59;61;62;63;65;67;69;70;71;72;73;74;75;76;77;78;80;81;82;83;86;87;88;89;90;92;94;95;96;97;100,100
A0A329LAU5,0.5306122448979592,1;3;5;9;13;15;19;20;21;22;24;26;27;28;29;31;32;33;34;36;39;41;44;46;47;48,49,2.4386931848526,1.033878500652635,0.68,1;2;3;5;6;7;8;9;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;29;30;31;32;33;34;37;38;39;40;42;44;46;49;51;52;54;55;57;60;61;62;63;69;71;72;73;74;75;77;78;79;80;81;82;83;84;89;90;94;95;96;98;100,100
A0A3Q9KMK0,0.4583333333333333,3;5;6;8;9;13;14;15;19;20;21;22;25;28;31;32;34;36;38;44;46;47,48,2.4902269685268403,1.2584120910958352,0.55,1;2;3;4;5;8;10;15;16;17;19;20;21;22;23;24;29;30;31;32;34;35;36;38;39;43;44;45;47;49;51;54;56;57;59;60;61;62;63;64;72;73;74;78;80;81;82;83;85;89;90;91;92;93;94,100
A0A498PZZ1,0.5211267605633803,1;2;4;14;15;16;17;19;22;23;26;27;30;32;34;36;39;40;41;42;44;45;46;47;48;51;53;54;55;56;57;59;61;63;66;69;70,71,1.9832025581598285,0.9218735128863365,0.78,2;3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19;21;22;23;24;25;26;27;28;29;30;31;32;33;35;36;38;40;41;42;44;45;47;48;49;50;51;52;53;54;57;58;60;61;62;64;68;69;70;72;74;75;76;78;79;80;81;83;84;86;87;88;89;90;92;93;95;96;97;98;99;100,100
A0A4Q7KNW3,0.6031746031746031,1;2;3;4;5;7;8;9;11;13;14;15;17;19;20;21;22;25;26;28;29;30;31;32;33;35;38;39;41;42;45;46;48;49;51;52;54;55,63,2.1196264421939848,1.1917621211884828,0.41,6;10;17;21;23;24;25;32;34;36;37;38;40;42;47;48;50;52;54;56;58;59;60;62;63;66;68;72;75;77;79;80;82;86;87;88;92;97;98;99;100,100
A0A4R5WKD4,0.6153846153846154,2;3;4;6;7;8;9;10;13;15;16;17;18;19;20;23;25;26;27;28;32;33;35;38;40;41;43;44;46;48;50;51,52,2.2246417605876925,0.7499860445101775,0.44,1;3;4;9;10;11;18;19;20;21;23;24;27;34;37;38;40;44;49;52;53;59;62;64;69;70;71;72;75;77;81;82;83;84;85;86;87;89;91;92;93;96;97;98,100
A0A4R7IZC0,0.4375,2;3;4;6;8;11;13;14;17;18;20;21;23;24;27;28;32;33;35;39;41;43;50;52;55;57;60;61,64,2.084225121736526,1.244761041525609,0.69,1;2;3;4;5;6;7;8;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;30;32;33;35;36;38;41;42;44;45;47;48;50;51;52;54;56;57;58;62;63;64;65;66;68;69;71;72;73;74;80;82;83;84;85;87;88;89;91;93;96;97;99;100,100
A0A5B1BH70,0.3866666666666666,2;7;11;12;13;19;20;21;22;23;24;26;29;30;34;39;41;44;46;47;52;56;57;58;59;66;68;69;73,75,1.739475771188736,1.1637063616690504,0.66,1;2;3;4;6;7;8;9;11;12;13;14;16;17;18;19;23;24;25;26;27;28;29;30;31;32;33;34;35;39;40;41;42;43;44;45;47;48;49;50;55;57;58;59;60;61;62;64;65;67;70;71;73;75;76;78;82;83;84;85;86;90;92;93;98;99,100
A0A5J5JW77,0.6206896551724138,1;2;3;4;5;7;8;10;12;14;17;18;20;24;26;28;29;30;31;32;35;36;37;42;43;44;46;47;48;49;53;54;55;56;57;58,58,2.1586040365695958,0.8377869522040148,0.52,1;4;5;7;8;11;13;14;16;18;22;25;26;29;30;31;33;35;39;40;41;43;44;45;46;47;51;52;53;54;55;58;61;62;64;68;69;71;75;77;79;80;82;83;84;85;90;92;94;95;98;100,100
A0A7I7Q331,0.6785714285714286,1;2;5;6;7;8;9;12;13;14;15;16;17;18;20;21;22;23;25;27;28;29;30;32;34;36;38;41;42;43;44;45;47;49;50;51;52;56,56,2.3607018792629244,1.163061632124471,0.85,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;27;28;30;31;32;33;34;36;38;39;41;43;45;46;47;48;49;50;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;73;74;75;76;77;78;81;82;83;84;85;86;87;88;90;91;92;94;95;96;99;100,100
A0A7I7YUU0,0.46,4;7;8;9;11;13;16;17;21;22;25;26;28;30;32;35;38;40;41;44;47;48;50,50,2.399788683652878,1.057270539399001,0.66,1;2;3;4;5;6;7;10;11;12;13;15;18;19;21;22;23;24;26;27;29;30;31;33;34;35;36;37;38;39;40;41;42;43;44;45;49;51;52;53;55;56;58;59;60;61;64;65;66;69;70;73;77;81;82;83;84;86;88;89;90;93;94;95;98;100,100
A0A7W8BW88,0.4545454545454545,4;6;9;14;16;20;21;22;25;26;28;29;30;33;34;35;39;41;43;44,44,2.6168275761604307,1.2570175295313686,1.0,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A7Z0IKF1,0.5,1;2;3;9;11;16;17;18;21;22;23;26;27;29;30,30,2.8064797568321227,1.0021069815228367,0.73,2;3;4;6;7;8;9;10;11;14;15;16;20;21;22;23;24;25;26;27;28;30;31;32;35;36;37;38;39;41;42;43;45;46;48;51;52;53;54;56;57;58;60;61;62;63;64;65;66;67;68;71;73;74;75;76;77;78;79;82;83;84;86;88;89;92;93;94;95;96;97;98;99,100
A0A829Q1V2,0.4576271186440678,1;5;9;15;16;17;19;21;24;27;29;31;32;34;38;39;40;44;46;47;48;50;51;52;53;55;56,59,2.270958069562912,1.1170947907027886,0.85,1;2;3;4;5;6;7;8;9;10;11;12;13;14;16;17;18;19;20;22;23;24;25;26;27;28;29;30;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;49;50;51;52;53;54;56;57;58;59;61;62;64;65;67;68;70;72;73;75;78;79;80;81;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100,100
A0A840Q103,0.5641025641025641,3;4;8;11;12;13;14;15;16;19;23;24;28;29;30;31;32;33;34;35;38;39,39,2.47353945851326,0.8987208942631222,0.6,6;7;8;9;11;12;15;16;17;18;21;24;25;26;28;29;30;31;33;37;41;43;44;46;48;50;54;55;56;57;59;60;63;65;66;67;69;70;71;72;73;77;79;80;82;83;84;85;87;88;89;90;91;92;93;94;96;98;99;100,100
A0A8E2LPD0,0.4629629629629629,6;9;10;12;14;19;20;21;27;28;29;30;32;33;34;35;36;37;40;42;44;47;48;50;54,54,2.5793272995948797,1.4015554884145518,0.87,2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;43;44;45;46;47;48;49;50;51;52;53;55;56;57;58;59;60;61;62;63;64;65;66;69;70;71;72;74;75;76;77;78;79;80;81;82;83;84;85;88;89;90;92;93;94;97;98;99;100,100
A0A8J3FU84,0.6491228070175439,1;2;4;5;6;7;8;9;10;11;12;13;15;16;17;18;19;20;21;23;24;25;28;29;30;31;33;34;38;39;40;43;45;47;48;49;50,57,2.2607640302181244,1.11594472869986,0.42,2;3;6;8;10;11;13;16;23;24;25;26;27;31;35;36;41;42;46;48;49;50;52;53;56;59;62;64;66;68;69;70;79;80;83;85;88;89;93;97;98;100,100
A0A8J4A7U7,0.5,1;3;4;11;14;15;17;19;20;21;22;26;27;28;30;31;32;33;35;36;38;39;40;41;42;46;47,54,2.4400063192844392,1.402088544495344,0.48,1;2;3;4;6;7;8;9;10;11;12;13;14;15;18;19;20;21;23;24;25;29;33;34;35;36;40;45;46;50;51;53;54;58;60;61;66;68;74;83;84;85;87;88;90;97;98;100,100
A0A917RUF6,0.4807692307692308,4;7;8;12;13;14;17;18;19;24;26;30;32;33;34;35;36;41;42;44;46;47;49;50;52,52,2.408994217514992,1.3286858611840708,0.76,1;2;3;4;7;9;10;12;13;15;17;18;20;21;22;23;24;25;27;28;29;30;31;32;33;34;36;37;38;39;40;41;42;43;44;45;47;48;49;50;51;52;53;54;56;57;58;60;62;63;66;67;69;70;71;73;74;75;76;77;78;79;80;81;82;84;85;87;90;94;95;96;97;98;99;100,100
A0A934NT38,0.484375,1;3;4;6;7;8;11;12;16;17;20;23;25;26;30;31;32;35;37;38;42;43;44;45;46;47;49;53;59;60;63,64,2.134583401083946,1.145111307660518,0.91,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;50;52;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;74;75;76;77;78;79;80;81;82;84;86;87;88;89;91;92;93;95;96;98;99;100,100
A0A9X2YRI8,0.5777777777777777,1;3;4;9;10;11;12;13;16;17;18;19;22;25;26;28;29;31;36;39;40;41;42;43;44;45,45,2.519541459083557,1.1158387279644235,0.47,1;2;4;5;6;7;9;10;12;13;14;16;17;20;22;24;25;26;27;30;31;38;39;40;45;46;47;48;53;56;58;60;61;62;63;67;69;70;71;75;80;82;84;89;92;96;100,100
A0A9X7WHR6,0.5,1;2;5;8;9;10;12;14;15;23;24;25;27;28;29;32;33;36,36,2.7576672530174253,1.1592668271669402,0.84,1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;39;41;43;44;45;46;47;48;49;50;52;54;56;57;58;59;61;63;64;65;66;68;69;70;71;72;73;74;75;76;77;79;80;81;83;84;85;86;87;88;90;91;92;93;94;95;96;97;99;100,100
A0AA37PJ36,0.4897959183673469,2;3;12;14;15;17;18;21;22;24;26;28;30;31;32;33;36;37;38;39;40;41;43;48,49,2.516866239309311,1.3866480914147592,0.72,1;2;3;4;5;7;9;10;11;12;13;14;16;17;18;19;20;21;22;24;25;27;28;32;33;34;35;36;38;39;40;41;42;44;45;48;49;50;51;52;53;54;55;56;58;59;60;61;62;63;66;67;68;69;73;74;76;77;78;81;82;83;84;85;86;87;89;92;93;95;96;98,100
A0AA91M3B5,0.391304347826087,6;12;13;14;15;21;24;26;28;33;39;40;45;46;47;48;49;50;51;53;54;56;57;63;67;68;69,69,1.8388470083475112,1.0245122694034463,0.85,1;2;3;4;5;6;7;8;10;11;13;14;15;16;17;19;21;22;23;24;25;26;27;28;29;30;31;32;33;34;36;37;38;39;40;43;44;46;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63;64;65;66;67;68;69;70;72;73;74;75;76;77;78;80;81;82;83;84;85;86;87;88;89;90;92;95;96;97;98;99;100,100
A0AAD1I0L4,0.6923076923076923,1;2;3;4;5;6;7;9;11;12;14;15;17;18;19;20;21;22;23;24;28;29;31;32;35;36;37,39,2.7903120696544645,1.2177931154020123,0.5,1;2;4;7;8;9;10;14;15;16;17;20;21;24;26;28;29;30;32;34;35;40;43;44;49;50;51;52;53;54;56;57;58;62;69;71;73;74;75;77;78;81;82;83;86;89;94;95;96;97,100
A0AAD1IMS5,0.4166666666666667,1;2;4;8;9;12;14;16;17;18;19;24;28;29;31;33;38;42;44;46;47;48;54;58;59;60;62;68;71;72,72,1.9041811686754224,1.0408386413754396,0.41,3;4;5;7;8;9;14;15;16;21;23;24;25;27;30;33;34;37;43;44;47;48;50;51;54;55;56;57;59;69;72;73;77;78;79;83;84;85;90;95;99,100
A0AAJ1W4G5,0.6875,2;3;4;5;7;8;10;11;14;16;18;19;20;21;23;24;27;28;29;30;31;32,32,3.0595402908325195,1.3209936512029905,0.73,1;2;3;4;5;6;7;8;9;10;11;12;13;15;16;17;18;19;20;21;22;23;25;26;27;28;29;31;32;33;35;36;37;38;40;41;42;44;45;47;48;50;52;53;56;59;60;61;62;63;64;67;68;69;70;74;75;76;77;78;79;82;84;85;87;88;89;90;92;94;95;97;99,100
A0AAU4K3W1,0.6444444444444445,2;6;10;12;13;15;17;18;19;21;22;24;27;28;29;30;31;32;33;34;35;37;38;39;40;41;43;44;45,45,2.586261268854141,1.098540003442508,0.97,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;81;82;83;84;85;86;87;89;90;91;92;93;94;95;96;97;98;99;100,100
A0AB38CZ04,0.3928571428571428,1;7;11;15;19;20;22;24;25;26;29;32;36;38;41;44;45;49;50;53;54;56,56,2.426206786632538,1.0461649260060435,0.86,1;2;3;4;5;7;8;9;10;11;12;13;16;17;18;19;20;21;22;23;24;26;28;29;30;33;34;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;76;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;94;96;98;99;100,100
A0AB72XQA2,0.4590163934426229,1;2;5;7;10;11;14;16;21;23;24;25;28;29;30;33;38;39;40;41;45;47;48;49;51;55;58;61,61,2.130713058710098,1.4295984131182815,0.64,3;4;5;6;7;8;9;11;14;15;16;17;19;20;22;24;28;29;31;32;36;38;39;40;41;43;45;46;47;48;49;50;51;53;55;57;59;60;64;65;67;68;69;71;72;73;74;76;77;78;79;81;82;83;84;85;86;87;89;90;94;95;99;100,100
Q7D6X4,0.5833333333333334,1;2;4;6;8;9;13;14;18;19;20;21;22;25;28;29;30;31;32;33;34;40;42;43;46;47;49;50;51;52;55;56;58;59;60,60,2.161477939486504,1.2849435181429971,0.64,1;2;3;4;5;6;8;9;10;11;12;14;15;16;17;20;22;24;26;29;30;32;34;35;36;38;40;41;42;44;46;47;48;49;50;53;54;56;57;58;61;63;65;68;69;70;71;74;75;77;78;79;80;82;83;84;85;86;88;90;92;97;98;100,100
V5XIA1,0.625,1;3;4;6;7;8;10;12;13;14;15;16;18;19;20;24;25;26;28;31;32;33;34;36;38;39;44;45;46;47,48,2.5398173093795777,1.3095491638138026,0.66,1;3;4;5;6;7;8;9;10;13;16;17;18;19;20;21;22;23;24;25;26;28;29;31;32;34;35;38;39;41;42;43;44;45;46;47;48;49;50;52;54;55;56;57;58;62;63;65;66;68;70;71;72;76;77;78;80;81;82;83;87;88;94;96;98;100,100
W9AZM3,0.4130434782608695,4;7;10;12;16;17;20;21;24;27;28;29;32;33;34;38;41;42;43,46,2.6154960310459137,1.150384350115799,0.51,1;3;4;9;10;13;14;17;19;20;24;26;27;28;30;35;37;38;39;40;41;43;45;50;51;52;54;55;56;57;64;65;66;67;68;72;73;77;78;80;81;84;85;86;87;90;91;95;96;98;99,100
